id,name,domain,category_vi,latitude,longitude,address,district,description,search_text
DIA_HY00126,tạp hóa bà thanh,Du lịch,siêu thị,20.8666049,106.0239557,"Minh Châu, Yên Mỹ, Hưng Yên",Huyện Yên Mỹ,tạp hóa bà thanh là siêu thị tại Huyện Yên Mỹ.,tạp hóa bà thanh Du lịch siêu thị Huyện Yên Mỹ
DIA_HY00127,Coffe,Ẩm thực,quán cà phê,20.7562318,105.9730085,"Thọ Vinh, Kim Động, Hưng Yên",Huyện Kim Động,Coffe là quán cà phê tại Huyện Kim Động.,Coffe Ẩm thực quán cà phê Huyện Kim Động
DIA_HY00128,Trà Sữa,Ẩm thực,quán cà phê,20.7556391,105.9730597,"Thọ Vinh, Kim Động, Hưng Yên",Huyện Kim Động,Trà Sữa là quán cà phê tại Huyện Kim Động.,Trà Sữa Ẩm thực quán cà phê Huyện Kim Động
DIA_HY00129,Chợ Gốc si,Du lịch,chợ,20.9406226,106.0047713,"Vĩnh Khúc, Văn Giang, Hưng Yên",Huyện Văn Giang,Chợ Gốc si là chợ tại Huyện Văn Giang.,Chợ Gốc si Du lịch chợ Huyện Văn Giang
DIA_HY00130,chợ Sở Đông,Du lịch,chợ,20.9323889,105.9518538,"Long Hưng, Văn Giang, Hưng Yên",Huyện Văn Giang,chợ Sở Đông là chợ tại Huyện Văn Giang.,chợ Sở Đông Du lịch chợ Huyện Văn Giang
DIA_HY00131,Công viên văn hóa thôn Chiều Đông,Du lịch,công viên,20.9454384,106.0004976,"Vĩnh Khúc, Văn Giang, Hưng Yên",Huyện Văn Giang,Công viên văn hóa thôn Chiều Đông là công viên tại Huyện Văn Giang.,Công viên văn hóa thôn Chiều Đông Du lịch công viên Huyện Văn Giang
DIA_HY00132,Công viên Chà Là 1,Du lịch,công viên,20.9406014,105.9836638,"Nghĩa Trụ, Văn Giang, Hưng Yên",Huyện Văn Giang,Công viên Chà Là 1 là công viên tại Huyện Văn Giang.,Công viên Chà Là 1 Du lịch công viên Huyện Văn Giang
DIA_HY00133,TAK Cafe,Ẩm thực,quán cà phê,20.9512002,105.9778436,"Nghĩa Trụ, Văn Giang, Hưng Yên",Huyện Văn Giang,TAK Cafe là quán cà phê tại Huyện Văn Giang.,TAK Cafe Ẩm thực quán cà phê Huyện Văn Giang
DIA_HY00134,Nhà Hàng Siêu Bách,Ẩm thực,nhà hàng,20.9852283,106.0285155,"Lạc Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Nhà Hàng Siêu Bách là nhà hàng tại Huyện Văn Lâm.,Nhà Hàng Siêu Bách Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00135,Siêu Thị Điện Máy Thọ Thảo,Du lịch,siêu thị,20.9925464,106.0714331,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Siêu Thị Điện Máy Thọ Thảo là siêu thị tại Huyện Văn Lâm.,Siêu Thị Điện Máy Thọ Thảo Du lịch siêu thị Huyện Văn Lâm
DIA_HY00136,Bún Bò Huế O Vy,Ẩm thực,nhà hàng,20.9928963,106.0710528,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Bún Bò Huế O Vy là nhà hàng tại Huyện Văn Lâm.,Bún Bò Huế O Vy Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00137,Cơ Sở Đúng Đồng Thủ Công Mỹ Nghệ Hoàng Hương,Du lịch,siêu thị,20.9919001,106.0743222,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Cơ Sở Đúng Đồng Thủ Công Mỹ Nghệ Hoàng Hương là siêu thị tại Huyện Văn Lâm.,Cơ Sở Đúng Đồng Thủ Công Mỹ Nghệ Hoàng Hương Du lịch siêu thị Huyện Văn Lâm
DIA_HY00138,Đúc Đồng Kiên Thoan,Du lịch,siêu thị,20.9919352,106.0742755,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Đúc Đồng Kiên Thoan là siêu thị tại Huyện Văn Lâm.,Đúc Đồng Kiên Thoan Du lịch siêu thị Huyện Văn Lâm
DIA_HY00139,Đồ Đồng Mỹ Nghệ Dũng Thư,Du lịch,siêu thị,20.9916439,106.0748104,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Đồ Đồng Mỹ Nghệ Dũng Thư là siêu thị tại Huyện Văn Lâm.,Đồ Đồng Mỹ Nghệ Dũng Thư Du lịch siêu thị Huyện Văn Lâm
DIA_HY00140,Cơ Sở Đúc Đồng Hữu Bắc,Du lịch,siêu thị,20.9917384,106.0746315,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Cơ Sở Đúc Đồng Hữu Bắc là siêu thị tại Huyện Văn Lâm.,Cơ Sở Đúc Đồng Hữu Bắc Du lịch siêu thị Huyện Văn Lâm
DIA_HY00141,Cơ Sở Đúc Đồng Truyền Thống Thiện Thủy,Du lịch,siêu thị,20.9906255,106.0770218,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Cơ Sở Đúc Đồng Truyền Thống Thiện Thủy là siêu thị tại Huyện Văn Lâm.,Cơ Sở Đúc Đồng Truyền Thống Thiện Thủy Du lịch siêu thị Huyện Văn Lâm
DIA_HY00142,Bia Hơi ID,Ẩm thực,quán bar,20.9892969,106.0811645,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Bia Hơi ID là quán bar tại Huyện Văn Lâm.,Bia Hơi ID Ẩm thực quán bar Huyện Văn Lâm
DIA_HY00143,Bia Hai Long,Ẩm thực,quán bar,20.99047,106.0834473,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Bia Hai Long là quán bar tại Huyện Văn Lâm.,Bia Hai Long Ẩm thực quán bar Huyện Văn Lâm
DIA_HY00144,Huyên Nam Quán,Ẩm thực,nhà hàng,20.9854277,106.0987904,"Việt Hưng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Huyên Nam Quán là nhà hàng tại Huyện Văn Lâm.,Huyên Nam Quán Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00145,Huấn Bia Hơi Hà Nội,Ẩm thực,nhà hàng,20.9918725,106.0917796,"Việt Hưng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Huấn Bia Hơi Hà Nội là nhà hàng tại Huyện Văn Lâm.,Huấn Bia Hơi Hà Nội Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00146,Cloud Coffee,Ẩm thực,quán cà phê,20.984567,106.0983472,"Việt Hưng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Cloud Coffee là quán cà phê tại Huyện Văn Lâm.,Cloud Coffee Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00147,Quán Quỳnh Anh,Ẩm thực,nhà hàng,20.9900834,106.0844827,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Quán Quỳnh Anh là nhà hàng tại Huyện Văn Lâm.,Quán Quỳnh Anh Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00148,Nhận Tổ Chức Sự Kiện,Ẩm thực,nhà hàng,20.9913303,106.057778,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Nhận Tổ Chức Sự Kiện là nhà hàng tại Huyện Văn Lâm.,Nhận Tổ Chức Sự Kiện Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00149,Bee Bo,Ẩm thực,quán cà phê,20.9901336,106.0526648,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Bee Bo là quán cà phê tại Huyện Văn Lâm.,Bee Bo Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00150,Công viên Ngọc Trai 2,Du lịch,công viên,20.9412881,105.9895251,"Nghĩa Trụ, Văn Giang, Hưng Yên",Huyện Văn Giang,Công viên Ngọc Trai 2 là công viên tại Huyện Văn Giang.,Công viên Ngọc Trai 2 Du lịch công viên Huyện Văn Giang
DIA_HY00151,Liebe Tee,Ẩm thực,quán cà phê,20.9899323,106.0515705,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Liebe Tee là quán cà phê tại Huyện Văn Lâm.,Liebe Tee Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00152,Quán Hảo,Ẩm thực,nhà hàng,20.9895304,106.050538,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Quán Hảo là nhà hàng tại Huyện Văn Lâm.,Quán Hảo Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00153,Cồ Quán,Ẩm thực,nhà hàng,20.9896186,106.050114,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Cồ Quán là nhà hàng tại Huyện Văn Lâm.,Cồ Quán Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00154,Bán Bánh Mì,Ẩm thực,quán thức ăn nhanh,20.9896193,106.0498622,"Trạm Y Tế Xã Chỉ Đạo, Chỉ Đạo, Văn Lâm, Hưng Yên, 17608",Huyện Văn Lâm,Bán Bánh Mì là quán thức ăn nhanh tại Huyện Văn Lâm.,Bán Bánh Mì Ẩm thực quán thức ăn nhanh Huyện Văn Lâm
DIA_HY00155,Sữa Tươi Chà Bá,Ẩm thực,quán cà phê,20.9898273,106.0500412,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Sữa Tươi Chà Bá là quán cà phê tại Huyện Văn Lâm.,Sữa Tươi Chà Bá Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00156,Chè Bưởi An Giang,Ẩm thực,quán cà phê,20.9897872,106.0502908,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Chè Bưởi An Giang là quán cà phê tại Huyện Văn Lâm.,Chè Bưởi An Giang Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00157,MICHI Coffee & Food,Ẩm thực,quán cà phê,20.9905344,106.0506789,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,MICHI Coffee & Food là quán cà phê tại Huyện Văn Lâm.,MICHI Coffee & Food Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00158,Golden Tea,Ẩm thực,quán cà phê,20.9909442,106.0526028,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Golden Tea là quán cà phê tại Huyện Văn Lâm.,Golden Tea Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00159,Chè Thạch Phố Nối,Ẩm thực,quán cà phê,20.9909084,106.0527302,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Chè Thạch Phố Nối là quán cà phê tại Huyện Văn Lâm.,Chè Thạch Phố Nối Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00160,Đậu,Ẩm thực,quán cà phê,20.9910056,106.053595,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Đậu là quán cà phê tại Huyện Văn Lâm.,Đậu Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00161,Nhà Hàng Say Hướng,Ẩm thực,nhà hàng,20.9912504,106.0556799,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Nhà Hàng Say Hướng là nhà hàng tại Huyện Văn Lâm.,Nhà Hàng Say Hướng Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00162,Bún - Miến Ngan Lan Huân,Ẩm thực,nhà hàng,20.9916052,106.0574837,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Bún - Miến Ngan Lan Huân là nhà hàng tại Huyện Văn Lâm.,Bún - Miến Ngan Lan Huân Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00163,Quán Hai Chị Em,Ẩm thực,nhà hàng,20.9916157,106.0579321,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Quán Hai Chị Em là nhà hàng tại Huyện Văn Lâm.,Quán Hai Chị Em Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00164,Lối Xưa Coffee,Ẩm thực,quán cà phê,20.9631083,105.9861914,"Nghĩa Trụ, Văn Giang, Hưng Yên",Huyện Văn Giang,Lối Xưa Coffee là quán cà phê tại Huyện Văn Giang.,Lối Xưa Coffee Ẩm thực quán cà phê Huyện Văn Giang
DIA_HY00165,Trung Tâm Mua Sắm Đại Đồng,Du lịch,trung tâm thương mại,20.9967313,106.057839,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Trung Tâm Mua Sắm Đại Đồng là trung tâm thương mại tại Huyện Văn Lâm.,Trung Tâm Mua Sắm Đại Đồng Du lịch trung tâm thương mại Huyện Văn Lâm
DIA_HY00166,Bún,Ẩm thực,nhà hàng,20.9985077,106.0609676,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Bún là nhà hàng tại Huyện Văn Lâm.,Bún Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00167,Chè Nhài,Ẩm thực,quán cà phê,20.9982341,106.0601466,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Chè Nhài là quán cà phê tại Huyện Văn Lâm.,Chè Nhài Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00168,Chợ Nghĩa Trụ,Du lịch,chợ,20.9557048,105.9889774,"Nghĩa Trụ, Văn Giang, Hưng Yên",Huyện Văn Giang,Chợ Nghĩa Trụ là chợ tại Huyện Văn Giang.,Chợ Nghĩa Trụ Du lịch chợ Huyện Văn Giang
DIA_HY00169,Phở Tuyên,Ẩm thực,nhà hàng,20.9923345,106.062549,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Phở Tuyên là nhà hàng tại Huyện Văn Lâm.,Phở Tuyên Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00170,MIT COFFEE & TEA,Ẩm thực,quán cà phê,20.9923413,106.062457,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,MIT COFFEE & TEA là quán cà phê tại Huyện Văn Lâm.,MIT COFFEE & TEA Ẩm thực quán cà phê Huyện Văn Lâm
DIA_HY00171,Bún Riêu Cua Tóp Mỡ,Ẩm thực,nhà hàng,20.9918792,106.0597267,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Bún Riêu Cua Tóp Mỡ là nhà hàng tại Huyện Văn Lâm.,Bún Riêu Cua Tóp Mỡ Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00172,Tấn Yến Quán,Ẩm thực,nhà hàng,20.996081,106.0565994,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Tấn Yến Quán là nhà hàng tại Huyện Văn Lâm.,Tấn Yến Quán Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00173,Cháo Dinh Dưỡng - Bánh Cuốn Chả,Ẩm thực,nhà hàng,20.9963599,106.0570838,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Cháo Dinh Dưỡng - Bánh Cuốn Chả là nhà hàng tại Huyện Văn Lâm.,Cháo Dinh Dưỡng - Bánh Cuốn Chả Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00174,Quán Bia Thành Quẩy,Ẩm thực,nhà hàng,20.9959596,106.0563602,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Quán Bia Thành Quẩy là nhà hàng tại Huyện Văn Lâm.,Quán Bia Thành Quẩy Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00175,Huấn Cù,Ẩm thực,nhà hàng,20.9932037,106.0533015,"Đại Đồng, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Huấn Cù là nhà hàng tại Huyện Văn Lâm.,Huấn Cù Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00176,Sao Mai,Ẩm thực,nhà hàng,20.9893116,106.0495838,"Trạm Y Tế Xã Chỉ Đạo, Chỉ Đạo, Văn Lâm, Hưng Yên, 17608",Huyện Văn Lâm,Sao Mai là nhà hàng tại Huyện Văn Lâm.,Sao Mai Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00178,Bún Cá Cay Cậu Đoành,Ẩm thực,nhà hàng,20.9888564,106.0492153,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Bún Cá Cay Cậu Đoành là nhà hàng tại Huyện Văn Lâm.,Bún Cá Cay Cậu Đoành Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00179,Cánh Cá Rô Đồng Bún Ốc,Ẩm thực,nhà hàng,20.9869595,106.0474078,"Chỉ Đạo, Văn Lâm, Hưng Yên",Huyện Văn Lâm,Cánh Cá Rô Đồng Bún Ốc là nhà hàng tại Huyện Văn Lâm.,Cánh Cá Rô Đồng Bún Ốc Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00180,Cơm - lẩu Bình Dân,Ẩm thực,nhà hàng,20.9863972,106.0473463,"Đường Tỉnh Lộ 385, Chỉ Đạo, Văn Lâm, Hưng Yên, 17608",Huyện Văn Lâm,Cơm - lẩu Bình Dân là nhà hàng tại Huyện Văn Lâm.,Cơm - lẩu Bình Dân Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00181,Cồ Hưng Phở Trâu Tươi,Ẩm thực,nhà hàng,20.9860865,106.047065,"Đường Tỉnh Lộ 385, Chỉ Đạo, Văn Lâm, Hưng Yên, 17608",Huyện Văn Lâm,Cồ Hưng Phở Trâu Tươi là nhà hàng tại Huyện Văn Lâm.,Cồ Hưng Phở Trâu Tươi Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00182,Phở Cồ,Ẩm thực,nhà hàng,20.9858,106.0464551,"Đường Tỉnh Lộ 385, Chỉ Đạo, Văn Lâm, Hưng Yên, 17608",Huyện Văn Lâm,Phở Cồ là nhà hàng tại Huyện Văn Lâm.,Phở Cồ Ẩm thực nhà hàng Huyện Văn Lâm
DIA_HY00183,Gia Phú,Ẩm thực,nhà hàng,20.941018,105.9585101,"Long Hưng, Văn Giang, Hưng Yên",Huyện Văn Giang,Gia Phú là nhà hàng tại Huyện Văn Giang.,Gia Phú Ẩm thực nhà hàng Huyện Văn Giang
DIA_HY00184,Chợ xã Nghĩa Trụ,Du lịch,chợ,20.9422669,105.9578643,"Chợ Long Hưng, Long Hưng, Văn Giang, Hưng Yên, 17661",Huyện Văn Giang,Chợ xã Nghĩa Trụ là chợ tại Huyện Văn Giang.,Chợ xã Nghĩa Trụ Du lịch chợ Huyện Văn Giang
DIA_HY00185,Công viên Ngọc Trai 3,Du lịch,công viên,20.942924,105.9831833,"Nghĩa Trụ, Văn Giang, Hưng Yên",Huyện Văn Giang,Công viên Ngọc Trai 3 là công viên tại Huyện Văn Giang.,Công viên Ngọc Trai 3 Du lịch công viên Huyện Văn Giang
DIA_HY00187,Cồ Luật,Ẩm thực,nhà hàng,20.9437931,105.9514148,"Long Hưng, Văn Giang, Hưng Yên",Huyện Văn Giang,Cồ Luật là nhà hàng tại Huyện Văn Giang.,Cồ Luật Ẩm thực nhà hàng Huyện Văn Giang
DIA_HY00188,Quyên Caffé!,Ẩm thực,quán cà phê,20.9436323,105.957323,"Long Hưng, Văn Giang, Hưng Yên",Huyện Văn Giang,Quyên Caffé! là quán cà phê tại Huyện Văn Giang.,Quyên Caffé! Ẩm thực quán cà phê Huyện Văn Giang
DIA_HY00189,Cơm Phương Thảo,Ẩm thực,nhà hàng,20.9437356,105.9572992,"Long Hưng, Văn Giang, Hưng Yên",Huyện Văn Giang,Cơm Phương Thảo là nhà hàng tại Huyện Văn Giang.,Cơm Phương Thảo Ẩm thực nhà hàng Huyện Văn Giang
DIA_HY00190,NHÀ HÀNG CAO BỜM,Ẩm thực,nhà hàng,20.9460893,105.9562428,"Long Hưng, Văn Giang, Hưng Yên",Huyện Văn Giang,NHÀ HÀNG CAO BỜM là nhà hàng tại Huyện Văn Giang.,NHÀ HÀNG CAO BỜM Ẩm thực nhà hàng Huyện Văn Giang
DIA_HY00191,NHÀ HÀNG 35,Ẩm thực,nhà hàng,20.9484706,105.9555102,"Long Hưng, Văn Giang, Hưng Yên",Huyện Văn Giang,NHÀ HÀNG 35 là nhà hàng tại Huyện Văn Giang.,NHÀ HÀNG 35 Ẩm thực nhà hàng Huyện Văn Giang
