id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
LC_00032,Pink Dream Hotel,Du lịch,khách sạn,22.3345397,103.8409899,"Khách Sạn Giấc Mơ Hồng, 7 Đường Phan Si Băng, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Pink Dream Hotel là khách sạn tại Sa Pa, Lào Cai.",Pink Dream Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00033,Son Ha Hotel,Du lịch,khách sạn,22.3340243,103.8407756,"Khách Sạn Sơn Trà, 25 Đường Phan Si Băng, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Son Ha Hotel là khách sạn tại Sa Pa, Lào Cai.",Son Ha Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00034,Thanh Quyên,Du lịch,khách sạn,22.3343499,103.8409095,"Khách Sạn Giấc Mơ Hồng, 7 Đường Phan Si Băng, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Thanh Quyên là khách sạn tại Sa Pa, Lào Cai.",Thanh Quyên Du lịch khách sạn Sa Pa Lào Cai
LC_00035,Cam Tu,Du lịch,nhà khách/homestay,22.334406,103.8409407,"Khách Sạn Giấc Mơ Hồng, 7 Đường Phan Si Băng, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Cam Tu là nhà khách/homestay tại Sa Pa, Lào Cai.",Cam Tu Du lịch nhà khách/homestay Sa Pa Lào Cai
LC_00036,Vietnam Trade Union Hotel,Du lịch,khách sạn,22.3353947,103.8431843,"Đường Thạch Sơn, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Vietnam Trade Union Hotel là khách sạn tại Sa Pa, Lào Cai.",Vietnam Trade Union Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00037,Thái Bình Hotel,Du lịch,khách sạn,22.3350055,103.8434094,"Phố Hàm Rồng, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Thái Bình Hotel là khách sạn tại Sa Pa, Lào Cai.",Thái Bình Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00038,Ham Rong Hotel,Du lịch,khách sạn,22.3350215,103.8430665,"Phố Hàm Rồng, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Ham Rong Hotel là khách sạn tại Sa Pa, Lào Cai.",Ham Rong Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00039,Fansipan View,Ẩm thực,nhà hàng,22.3372465,103.8240277,"Ô Quý Hồ, Sa Pa, Lào Cai",Sa Pa,Lào Cai,"Fansipan View là nhà hàng tại Sa Pa, Lào Cai.",Fansipan View Ẩm thực nhà hàng Sa Pa Lào Cai
LC_00040,Ha Giang,Du lịch,khách sạn,22.334453,103.8422285,"Phố Phạm Xuân Huân, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Ha Giang là khách sạn tại Sa Pa, Lào Cai.",Ha Giang Du lịch khách sạn Sa Pa Lào Cai
LC_00041,Nhà Nghỉ Thành Đạt,Du lịch,nhà khách/homestay,22.4923875,103.9773576,"Ngân Hàng TMCP Đầu Tư Và Phát Triển Việt Nam, Phố Quảng Trường Ga, Phố Mới, Lào Cai, 31108",Lào Cai,Lào Cai,"Nhà Nghỉ Thành Đạt là nhà khách/homestay tại Lào Cai, Lào Cai.",Nhà Nghỉ Thành Đạt Du lịch nhà khách/homestay Lào Cai Lào Cai
LC_00042,Cát Cát,Du lịch,địa điểm du lịch,22.3285327,103.8346798,"Ô Quý Hồ, Sa Pa, Lào Cai",Sa Pa,Lào Cai,"Cát Cát là địa điểm du lịch tại Sa Pa, Lào Cai.",Cát Cát Du lịch địa điểm du lịch Sa Pa Lào Cai
LC_00043,Sapa Starlight Hotel,Du lịch,khách sạn,22.3352031,103.8395857,"Khách Sạn Ánh Sao Sapa, 19 Đường Thác Bạc, Ô Quý Hồ, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Sapa Starlight Hotel là khách sạn tại Sa Pa, Lào Cai.",Sapa Starlight Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00044,Quynh Anh Hotel,Du lịch,khách sạn,22.3362612,103.8425511,"Le Petit Gecko, Đường Xuân Viên, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Quynh Anh Hotel là khách sạn tại Sa Pa, Lào Cai.",Quynh Anh Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00045,Lâu đài Hoàng A Tưởng,Du lịch,bảo tàng,22.541003,104.2955632,"Dinh Hoàng A Tưởng, Tỉnh Lộ 153, Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Lâu đài Hoàng A Tưởng là bảo tàng tại Bắc Hà, Lào Cai.",Lâu đài Hoàng A Tưởng Du lịch bảo tàng Bắc Hà Lào Cai
LC_00046,Nhà Khách Đại Thành,Du lịch,nhà khách/homestay,22.5364243,104.2908776,"Nhà Nghỉ Đại Thành, Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Nhà Khách Đại Thành là nhà khách/homestay tại Bắc Hà, Lào Cai.",Nhà Khách Đại Thành Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00047,Chợ Cán Cấu,Du lịch,chợ truyền thống,22.6173391,104.3005947,"Cán Cấu, Si Ma Cai, Lào Cai",Si Ma Cai,Lào Cai,"Chợ Cán Cấu là chợ truyền thống tại Si Ma Cai, Lào Cai.",Chợ Cán Cấu Du lịch chợ truyền thống Si Ma Cai Lào Cai
LC_00048,Chợ Cốc Ly,Du lịch,chợ truyền thống,22.501401,104.1981107,"Cốc Ly, Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Chợ Cốc Ly là chợ truyền thống tại Bắc Hà, Lào Cai.",Chợ Cốc Ly Du lịch chợ truyền thống Bắc Hà Lào Cai
LC_00049,Nhà Nghỉ Bình Dân,Du lịch,nhà khách/homestay,22.5360337,104.287666,"Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Nhà Nghỉ Bình Dân là nhà khách/homestay tại Bắc Hà, Lào Cai.",Nhà Nghỉ Bình Dân Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00050,Sơn Trang Guest House,Du lịch,nhà khách/homestay,22.5388052,104.2897267,"Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Sơn Trang Guest House là nhà khách/homestay tại Bắc Hà, Lào Cai.",Sơn Trang Guest House Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00051,Toàn Thắng Hotel,Du lịch,khách sạn,22.5386222,104.2902498,"Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Toàn Thắng Hotel là khách sạn tại Bắc Hà, Lào Cai.",Toàn Thắng Hotel Du lịch khách sạn Bắc Hà Lào Cai
LC_00052,Nhà Nghỉ Hoàng Vũ,Du lịch,nhà khách/homestay,22.536904,104.2908282,"Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Nhà Nghỉ Hoàng Vũ là nhà khách/homestay tại Bắc Hà, Lào Cai.",Nhà Nghỉ Hoàng Vũ Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00053,Nhà Nghỉ Tuấn Anh,Du lịch,nhà khách/homestay,22.5365203,104.2908578,"Nhà Nghỉ Đại Thành, Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Nhà Nghỉ Tuấn Anh là nhà khách/homestay tại Bắc Hà, Lào Cai.",Nhà Nghỉ Tuấn Anh Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00054,Quynh Trang Hotel,Du lịch,khách sạn,22.5363652,104.290893,"Khách Sạn Ngân Nga, Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Quynh Trang Hotel là khách sạn tại Bắc Hà, Lào Cai.",Quynh Trang Hotel Du lịch khách sạn Bắc Hà Lào Cai
LC_00055,Sao Mai Hotel,Du lịch,khách sạn,22.5382769,104.2907352,"Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Sao Mai Hotel là khách sạn tại Bắc Hà, Lào Cai.",Sao Mai Hotel Du lịch khách sạn Bắc Hà Lào Cai
LC_00056,Ngan Nga Bac Ha Hotel,Du lịch,khách sạn,22.5358203,104.2906382,"Khách Sạn Đăng Khoa, Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Ngan Nga Bac Ha Hotel là khách sạn tại Bắc Hà, Lào Cai.",Ngan Nga Bac Ha Hotel Du lịch khách sạn Bắc Hà Lào Cai
LC_00057,Ngân Nga Hotel,Du lịch,nhà khách/homestay,22.5361356,104.2908293,"Khách Sạn Ngân Nga, Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Ngân Nga Hotel là nhà khách/homestay tại Bắc Hà, Lào Cai.",Ngân Nga Hotel Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00058,Nhà Nghỉ Quỳn Bvân,Du lịch,nhà khách/homestay,22.5360192,104.2907663,"Khách Sạn Đăng Khoa, Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Nhà Nghỉ Quỳn Bvân là nhà khách/homestay tại Bắc Hà, Lào Cai.",Nhà Nghỉ Quỳn Bvân Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00059,Sunday Hotel,Du lịch,khách sạn,22.5363341,104.2914113,"Khách Sạn Sunday, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Sunday Hotel là khách sạn tại Bắc Hà, Lào Cai.",Sunday Hotel Du lịch khách sạn Bắc Hà Lào Cai
LC_00060,Congfu Hotel,Du lịch,khách sạn,22.5371971,104.2916772,"Khách Sạn Congfu, Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Congfu Hotel là khách sạn tại Bắc Hà, Lào Cai.",Congfu Hotel Du lịch khách sạn Bắc Hà Lào Cai
LC_00061,Khách Sạn Bắc Hà,Du lịch,khách sạn,22.5376313,104.2916946,"Tỉnh Lộ 153, Bắc Hà, Lào Cai, 31306",Bắc Hà,Lào Cai,"Khách Sạn Bắc Hà là khách sạn tại Bắc Hà, Lào Cai.",Khách Sạn Bắc Hà Du lịch khách sạn Bắc Hà Lào Cai
LC_00062,Guest House Anh Duong,Du lịch,nhà khách/homestay,22.5342293,104.2932376,"Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Guest House Anh Duong là nhà khách/homestay tại Bắc Hà, Lào Cai.",Guest House Anh Duong Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00063,Suoi Hoas Guest House,Du lịch,nhà khách/homestay,22.5345157,104.2919263,"Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Suoi Hoas Guest House là nhà khách/homestay tại Bắc Hà, Lào Cai.",Suoi Hoas Guest House Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00064,Tran Sin Guest House,Du lịch,nhà khách/homestay,22.5345145,104.2921159,"Bắc Hà, Lào Cai",Bắc Hà,Lào Cai,"Tran Sin Guest House là nhà khách/homestay tại Bắc Hà, Lào Cai.",Tran Sin Guest House Du lịch nhà khách/homestay Bắc Hà Lào Cai
LC_00065,Hmong Sisters,Ẩm thực,quán bar,22.3321809,103.8440586,"Khách Sạn BamBoo, 18 Đường Cầu Mây, Lao Chải, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Hmong Sisters là quán bar tại Sa Pa, Lào Cai.",Hmong Sisters Ẩm thực quán bar Sa Pa Lào Cai
LC_00066,Nhà Nghỉ-Thọ Hường,Du lịch,nhà khách/homestay,22.4919136,103.9773199,"Nhà Nghỉ Hoàng Long, 338 Đường Nguyễn Huệ, Phố Mới, Lào Cai",Lào Cai,Lào Cai,"Nhà Nghỉ-Thọ Hường là nhà khách/homestay tại Lào Cai, Lào Cai.",Nhà Nghỉ-Thọ Hường Du lịch nhà khách/homestay Lào Cai Lào Cai
LC_00067,Song Hong View Hotel,Du lịch,khách sạn,22.5049462,103.9595918,"Cốc Lếu, Lào Cai",Lào Cai,Lào Cai,"Song Hong View Hotel là khách sạn tại Lào Cai, Lào Cai.",Song Hong View Hotel Du lịch khách sạn Lào Cai Lào Cai
LC_00068,Swiss-Bel,Du lịch,khách sạn,22.5059378,103.9665805,"Đường Nguyễn Huệ, Lào Cai, 31109",Lào Cai,Lào Cai,"Swiss-Bel là khách sạn tại Lào Cai, Lào Cai.",Swiss-Bel Du lịch khách sạn Lào Cai Lào Cai
LC_00069,Elegance,Du lịch,khách sạn,22.3368323,103.8408622,"Elegance Hotel, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Elegance là khách sạn tại Sa Pa, Lào Cai.",Elegance Du lịch khách sạn Sa Pa Lào Cai
LC_00070,SaPa Elite,Du lịch,khách sạn,22.3368146,103.8420571,"Hoàng Diệu, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"SaPa Elite là khách sạn tại Sa Pa, Lào Cai.",SaPa Elite Du lịch khách sạn Sa Pa Lào Cai
LC_00071,SaPa Panorama,Du lịch,khách sạn,22.336838,103.8422253,"Hoàng Diệu, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"SaPa Panorama là khách sạn tại Sa Pa, Lào Cai.",SaPa Panorama Du lịch khách sạn Sa Pa Lào Cai
LC_00072,Sapa View,Ẩm thực,nhà hàng,22.336879,103.8423629,"Hoàng Diệu, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Sapa View là nhà hàng tại Sa Pa, Lào Cai.",Sapa View Ẩm thực nhà hàng Sa Pa Lào Cai
LC_00073,Victoria SaPa,Du lịch,khách sạn,22.3369648,103.8427771,"Hoàng Diệu, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Victoria SaPa là khách sạn tại Sa Pa, Lào Cai.",Victoria SaPa Du lịch khách sạn Sa Pa Lào Cai
LC_00074,Holiday Sapa Hotel,Du lịch,khách sạn,22.3326799,103.8433811,"Khách Sạn Holiday Sapa, 16 Đường Mường Hoa, Lao Chải, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Holiday Sapa Hotel là khách sạn tại Sa Pa, Lào Cai.",Holiday Sapa Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00075,Pho Rang Nha Nghi,Du lịch,khách sạn,22.2345336,104.4769492,"Đường Nguyễn Tất Thành, Phố Ràng, Bảo Yên, Lào Cai, 31906",Bảo Yên,Lào Cai,"Pho Rang Nha Nghi là khách sạn tại Bảo Yên, Lào Cai.",Pho Rang Nha Nghi Du lịch khách sạn Bảo Yên Lào Cai
LC_00076,Pho Nui Nha Nghi,Du lịch,khách sạn,22.2342994,104.4768436,"Nhà Nghỉ Phố Ràng, Quốc Lộ 70, Phố Ràng, Bảo Yên, Lào Cai, 31906",Bảo Yên,Lào Cai,"Pho Nui Nha Nghi là khách sạn tại Bảo Yên, Lào Cai.",Pho Nui Nha Nghi Du lịch khách sạn Bảo Yên Lào Cai
LC_00077,Lao Cai Star hotel,Du lịch,khách sạn,22.5006511,103.9659484,"Tòa Án Nhân Dân Tỉnh Lào Cai, Kim Tân, Cốc Lếu, Lào Cai, 31111",Lào Cai,Lào Cai,"Lao Cai Star hotel là khách sạn tại Lào Cai, Lào Cai.",Lao Cai Star hotel Du lịch khách sạn Lào Cai Lào Cai
LC_00078,Huyen Trang Kach San,Du lịch,khách sạn,22.5000762,103.9671822,"Khu Bán Quần Áo, Phố Sơn Tùng, Kim Tân, Cốc Lếu, Lào Cai, 31111",Lào Cai,Lào Cai,"Huyen Trang Kach San là khách sạn tại Lào Cai, Lào Cai.",Huyen Trang Kach San Du lịch khách sạn Lào Cai Lào Cai
LC_00079,HMong sapa hotel,Du lịch,khách sạn,22.335151,103.8376719,"Summit Hotel, 10 Đường Thác Bạc, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"HMong sapa hotel là khách sạn tại Sa Pa, Lào Cai.",HMong sapa hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00080,Cafe,Ẩm thực,quán cà phê,22.3608757,103.7781092,"Nhà Hàng Song Nhi Sapa, Đường Điện Biên Phủ, San Sả Hồ, Sa Pa, Lào Cai, 31712",Sa Pa,Lào Cai,"Cafe là quán cà phê tại Sa Pa, Lào Cai.",Cafe Ẩm thực quán cà phê Sa Pa Lào Cai
LC_00081,Sapa Queen Hotel,Du lịch,khách sạn,22.3328324,103.8431148,"Nhà Hàng Sapa Sky View, Đường Cầu Mây, Lao Chải, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Sapa Queen Hotel là khách sạn tại Sa Pa, Lào Cai.",Sapa Queen Hotel Du lịch khách sạn Sa Pa Lào Cai
LC_00082,Casablanca Hôtel,Du lịch,khách sạn,22.3328117,103.8423321,"Ngõ Cầu Mây, Lao Chải, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Casablanca Hôtel là khách sạn tại Sa Pa, Lào Cai.",Casablanca Hôtel Du lịch khách sạn Sa Pa Lào Cai
LC_00083,Sapa Legacy Hotel,Du lịch,khách sạn,22.3372641,103.8465067,"Ngân Hàng TMCP Sài Gòn Công Thương Chi Nhánh Lào Cai Phòng Giao Dịch Sa Pa, 18 Đường Ngũ Chỉ Sơn, Sa Pa, Lào Cai, 31706",Sa Pa,Lào Cai,"Sapa Legacy Hotel là khách sạn tại Sa Pa, Lào Cai.",Sapa Legacy Hotel Du lịch khách sạn Sa Pa Lào Cai
