id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
VL_00011,Dong Nam A2,Du lịch,khách sạn,10.2582352,106.3622189,"Điện Thoại Di Động B&h, 180A Đường Đại Lộ Đồng Khởi, Phú Tân, Bến Tre, 86112",Bến Tre,Vĩnh Long,"Dong Nam A2 là khách sạn tại Bến Tre, Vĩnh Long.",Dong Nam A2 Du lịch khách sạn Bến Tre Vĩnh Long
VL_00012,Hủ tiếu pate,Ẩm thực,nhà hàng,10.2430841,106.3750143,"Hẻm Thống Nhất, Phường 4, Bến Tre, 86109",Bến Tre,Vĩnh Long,"Hủ tiếu pate là nhà hàng tại Bến Tre, Vĩnh Long.",Hủ tiếu pate Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00013,Bà Chè,Ẩm thực,quán cà phê,10.2384122,106.379322,"Trường Mầm Non Quốc Tế Abi Bến Tre, Đường Nguyễn Trung Trực, Phường 1, Phường 3, Bến Tre, 86108",Bến Tre,Vĩnh Long,"Bà Chè là quán cà phê tại Bến Tre, Vĩnh Long.",Bà Chè Ẩm thực quán cà phê Bến Tre Vĩnh Long
VL_00014,Bánh mì - bún bò Huế Hồng Thu,Ẩm thực,nhà hàng,10.2360709,106.3783939,"Hủ Tiếu Hải Sản Bến Tre, 38 Đường Phan Ngọc Tòng, Phường 2, Phường 3, Bến Tre, 86106",Bến Tre,Vĩnh Long,"Bánh mì - bún bò Huế Hồng Thu là nhà hàng tại Bến Tre, Vĩnh Long.",Bánh mì - bún bò Huế Hồng Thu Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00015,Cơm tấm trường Chuyên,Ẩm thực,quán thức ăn nhanh,10.2375432,106.3794333,"Nhà Phân Phối Tấn Phát, 30 Đường Nguyễn Trung Trực, Phường 1, Phường 3, Bến Tre, 86108",Bến Tre,Vĩnh Long,"Cơm tấm trường Chuyên là quán thức ăn nhanh tại Bến Tre, Vĩnh Long.",Cơm tấm trường Chuyên Ẩm thực quán thức ăn nhanh Bến Tre Vĩnh Long
VL_00016,Bánh ướt Biếu Ký,Ẩm thực,nhà hàng,10.2360632,106.3782418,"Cơm Tấm Xá Xíu Tấn Lộc, 41 Đường Phan Ngọc Tòng, Phường 2, Phường 3, Bến Tre, 86106",Bến Tre,Vĩnh Long,"Bánh ướt Biếu Ký là nhà hàng tại Bến Tre, Vĩnh Long.",Bánh ướt Biếu Ký Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00017,Bún thịt nướng,Ẩm thực,nhà hàng,10.2364011,106.3721907,"Vodka Coffee, 59 Đường Ngô Quyền, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Bún thịt nướng là nhà hàng tại Bến Tre, Vĩnh Long.",Bún thịt nướng Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00018,Cơm chay chùa Viên Minh,Ẩm thực,nhà hàng,10.2349705,106.3639403,"Tiệm Uốn Tóc Ngọc Dung, Đường Nguyễn Văn Tư, Phường 7, Bến Tre, 86117",Bến Tre,Vĩnh Long,"Cơm chay chùa Viên Minh là nhà hàng tại Bến Tre, Vĩnh Long.",Cơm chay chùa Viên Minh Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00019,Yaourt bờ sông,Ẩm thực,quán thức ăn nhanh,10.233524,106.3682318,"Hẻm 1 Nguyễn Văn Tư, Phường 5, Bến Tre, 86118",Bến Tre,Vĩnh Long,"Yaourt bờ sông là quán thức ăn nhanh tại Bến Tre, Vĩnh Long.",Yaourt bờ sông Ẩm thực quán thức ăn nhanh Bến Tre Vĩnh Long
VL_00020,Bắp nướng,Ẩm thực,quán thức ăn nhanh,10.2342235,106.3716275,"Chi Cục Bảo Vệ Thực Vật Bến Tre, 1 Đường Ngô Quyền, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Bắp nướng là quán thức ăn nhanh tại Bến Tre, Vĩnh Long.",Bắp nướng Ẩm thực quán thức ăn nhanh Bến Tre Vĩnh Long
VL_00021,Bánh mì bì xíu mại,Ẩm thực,quán thức ăn nhanh,10.2366175,106.3723644,"Quán Ăn Thu Ngân, 73 Đường Ngô Quyền, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Bánh mì bì xíu mại là quán thức ăn nhanh tại Bến Tre, Vĩnh Long.",Bánh mì bì xíu mại Ẩm thực quán thức ăn nhanh Bến Tre Vĩnh Long
VL_00022,Quán Bạn,Ẩm thực,nhà hàng,10.2355293,106.3637976,"Đường Nguyễn Văn Tư, Phường 7, Bến Tre, 86117",Bến Tre,Vĩnh Long,"Quán Bạn là nhà hàng tại Bến Tre, Vĩnh Long.",Quán Bạn Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00023,Bún riêu Thảo,Ẩm thực,nhà hàng,10.2369099,106.3723306,"Bún Riêu Thảo, Đường Ngô Quyền, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Bún riêu Thảo là nhà hàng tại Bến Tre, Vĩnh Long.",Bún riêu Thảo Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00024,Sông Tiền,Ẩm thực,nhà hàng,10.256755,105.9686714,"Đường Tô Thị Huỳnh, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Sông Tiền là nhà hàng tại Vĩnh Long, Vĩnh Long.",Sông Tiền Ẩm thực nhà hàng Vĩnh Long Vĩnh Long
VL_00025,Café Võng,Ẩm thực,quán cà phê,10.2572103,105.9701098,"Đường Tô Thị Huỳnh, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Café Võng là quán cà phê tại Vĩnh Long, Vĩnh Long.",Café Võng Ẩm thực quán cà phê Vĩnh Long Vĩnh Long
VL_00026,Khánh Quỳnh,Du lịch,khách sạn,10.2566246,105.9710334,"Ban Quản Lý Thị Trường, Đường Nguyễn Thị Út, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Khánh Quỳnh là khách sạn tại Vĩnh Long, Vĩnh Long.",Khánh Quỳnh Du lịch khách sạn Vĩnh Long Vĩnh Long
VL_00027,Phương Thủy,Ẩm thực,nhà hàng,10.2579369,105.9713478,"Dịch Vụ Du Lịch Cửu Long, Đường Phan Bội Châu, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Phương Thủy là nhà hàng tại Vĩnh Long, Vĩnh Long.",Phương Thủy Ẩm thực nhà hàng Vĩnh Long Vĩnh Long
VL_00028,Bạn Tôi,Ẩm thực,quán cà phê,10.2562577,105.9661351,"Đường Xóm Bún, Phường 2, Vĩnh Long, 85110",Vĩnh Long,Vĩnh Long,"Bạn Tôi là quán cà phê tại Vĩnh Long, Vĩnh Long.",Bạn Tôi Ẩm thực quán cà phê Vĩnh Long Vĩnh Long
VL_00029,Vân Trang,Du lịch,khách sạn,10.2542092,105.9733638,"Tổng Công Ty May Việt Tiến - Công Ty May Vĩnh Tiến, 1A Đường Hưng Đạo Vương, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Vân Trang là khách sạn tại Vĩnh Long, Vĩnh Long.",Vân Trang Du lịch khách sạn Vĩnh Long Vĩnh Long
VL_00030,Café Mộc,Ẩm thực,quán cà phê,10.254821,105.970059,"Cơ Sở Kinh Doanh Thuốc Y Học Cổ Truyền Đức Thọ San, 40 Đường Trưng Nữ Vương, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Café Mộc là quán cà phê tại Vĩnh Long, Vĩnh Long.",Café Mộc Ẩm thực quán cà phê Vĩnh Long Vĩnh Long
VL_00031,Khách Sạn Ngũ Long,Du lịch,khách sạn,10.2547418,105.9701147,"Cơ Sở Kinh Doanh Thuốc Y Học Cổ Truyền Đức Thọ San, 40 Đường Trưng Nữ Vương, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Khách Sạn Ngũ Long là khách sạn tại Vĩnh Long, Vĩnh Long.",Khách Sạn Ngũ Long Du lịch khách sạn Vĩnh Long Vĩnh Long
VL_00032,Minh Anh,Du lịch,nhà khách/homestay,10.2537129,105.9710887,"Nhà Thuốc Tây Trâm Anh, 64 Đường Trưng Nữ Vương, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Minh Anh là nhà khách/homestay tại Vĩnh Long, Vĩnh Long.",Minh Anh Du lịch nhà khách/homestay Vĩnh Long Vĩnh Long
VL_00033,Café Hiếu Thẳo,Ẩm thực,quán cà phê,10.253506,105.9712785,"Đường Trưng Nữ Vương, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Café Hiếu Thẳo là quán cà phê tại Vĩnh Long, Vĩnh Long.",Café Hiếu Thẳo Ẩm thực quán cà phê Vĩnh Long Vĩnh Long
VL_00034,Làng Nướng Phong Lan seafood,Ẩm thực,nhà hàng,10.0714747,105.8202993,"Thuận An, Bình Minh, Vĩnh Long",Bình Minh,Vĩnh Long,"Làng Nướng Phong Lan seafood là nhà hàng tại Bình Minh, Vĩnh Long.",Làng Nướng Phong Lan seafood Ẩm thực nhà hàng Bình Minh Vĩnh Long
VL_00035,"Dê núi, cà ri dê curry, grill and hot pot (goat)",Ẩm thực,nhà hàng,10.0668852,105.8011094,"Đường Thu Loan, Thành Phước, Bình Minh, Vĩnh Long, 85509",Bình Minh,Vĩnh Long,"Dê núi, cà ri dê curry, grill and hot pot (goat) là nhà hàng tại Bình Minh, Vĩnh Long.","Dê núi, cà ri dê curry, grill and hot pot (goat) Ẩm thực nhà hàng Bình Minh Vĩnh Long"
VL_00036,Cafe Thu Long,Ẩm thực,quán cà phê,10.0741444,105.7998082,"Đường Thu Loan, Thành Phước, Bình Minh, Vĩnh Long, 85509",Bình Minh,Vĩnh Long,"Cafe Thu Long là quán cà phê tại Bình Minh, Vĩnh Long.",Cafe Thu Long Ẩm thực quán cà phê Bình Minh Vĩnh Long
VL_00037,Cho An Binh,Du lịch,chợ truyền thống,10.2717802,105.9643042,"An Bình, Long Hồ, Vĩnh Long",Long Hồ,Vĩnh Long,"Cho An Binh là chợ truyền thống tại Long Hồ, Vĩnh Long.",Cho An Binh Du lịch chợ truyền thống Long Hồ Vĩnh Long
VL_00038,Khách sạn Hùng Vương,Du lịch,khách sạn,10.2345808,106.3741617,"146 Đường Hùng Vương, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Khách sạn Hùng Vương là khách sạn tại Bến Tre, Vĩnh Long.",Khách sạn Hùng Vương Du lịch khách sạn Bến Tre Vĩnh Long
VL_00039,Ben Tre Kiwi Oasis,Du lịch,khách sạn,10.2295492,106.3654683,"Đường Âu Cơ, Mỹ Thạnh An, Bến Tre, 86120",Bến Tre,Vĩnh Long,"Ben Tre Kiwi Oasis là khách sạn tại Bến Tre, Vĩnh Long.",Ben Tre Kiwi Oasis Du lịch khách sạn Bến Tre Vĩnh Long
VL_00040,Ben Tre Floating Restaurant,Ẩm thực,nhà hàng,10.2329878,106.3686418,"Đường Hùng Vương, Phường 5, Bến Tre, 86118",Bến Tre,Vĩnh Long,"Ben Tre Floating Restaurant là nhà hàng tại Bến Tre, Vĩnh Long.",Ben Tre Floating Restaurant Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00041,Ham Luong Tourist Hotel,Du lịch,khách sạn,10.233891,106.3689133,"Ẩm Thực Hàm Luông, Đường Hùng Vương, Phường 5, Bến Tre, 86118",Bến Tre,Vĩnh Long,"Ham Luong Tourist Hotel là khách sạn tại Bến Tre, Vĩnh Long.",Ham Luong Tourist Hotel Du lịch khách sạn Bến Tre Vĩnh Long
VL_00042,Coco Riverside Lodge,Du lịch,nhà khách/homestay,10.039765,106.2305326,"Trung Nghĩa, Vũng Liêm, Vĩnh Long",Vũng Liêm,Vĩnh Long,"Coco Riverside Lodge là nhà khách/homestay tại Vũng Liêm, Vĩnh Long.",Coco Riverside Lodge Du lịch nhà khách/homestay Vũng Liêm Vĩnh Long
VL_00043,Hùng Vương,Ẩm thực,nhà hàng,10.2345939,106.3742792,"146 Đường Hùng Vương, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Hùng Vương là nhà hàng tại Bến Tre, Vĩnh Long.",Hùng Vương Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00044,Cá viên chiên,Ẩm thực,quán thức ăn nhanh,10.247392,106.3746437,"Cửa Hàng Giới Thiệu Sản Phẩm Nước Yến Cao Cấp Sanest, 13C Đường Đại Lộ Đồng Khởi, Phú Khương, Bến Tre, 86111",Bến Tre,Vĩnh Long,"Cá viên chiên là quán thức ăn nhanh tại Bến Tre, Vĩnh Long.",Cá viên chiên Ẩm thực quán thức ăn nhanh Bến Tre Vĩnh Long
VL_00045,Gà rán 5*,Ẩm thực,quán thức ăn nhanh,10.2402817,106.3753869,"Đại Lý Túi Xách Hami Mỹ Lệ, 93 Đường Ba Mươi Tháng Tư, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Gà rán 5* là quán thức ăn nhanh tại Bến Tre, Vĩnh Long.",Gà rán 5* Ẩm thực quán thức ăn nhanh Bến Tre Vĩnh Long
VL_00046,Cháo lòng,Ẩm thực,nhà hàng,10.2368612,106.3699989,"Đường Đoàn Hoàng Minh, Phường 5, Bến Tre, 86118",Bến Tre,Vĩnh Long,"Cháo lòng là nhà hàng tại Bến Tre, Vĩnh Long.",Cháo lòng Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00047,Bì bún- Bánh ướt,Ẩm thực,nhà hàng,10.2380441,106.372603,"Dịch Vụ Vi Tính Nghĩa, 117 Đường Ngô Quyền, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Bì bún- Bánh ướt là nhà hàng tại Bến Tre, Vĩnh Long.",Bì bún- Bánh ướt Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00048,Mì cay Korea,Ẩm thực,nhà hàng,10.2383177,106.3739533,"Mì Cay 68, 58 Đường Tán Kế, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Mì cay Korea là nhà hàng tại Bến Tre, Vĩnh Long.",Mì cay Korea Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00049,Khách sạn Sao Mai*,Du lịch,khách sạn,10.2371068,106.3556597,"82B Đường Võ Văn Khánh, Bình Phú, Bến Tre, 86115",Bến Tre,Vĩnh Long,"Khách sạn Sao Mai* là khách sạn tại Bến Tre, Vĩnh Long.",Khách sạn Sao Mai* Du lịch khách sạn Bến Tre Vĩnh Long
VL_00050,quán cơm Cẩm Nhung,Ẩm thực,nhà hàng,9.9106334,106.5561755,"Quốc Lộ 57, An Quy, Thạnh Phú, Bến Tre, 86923",Thạnh Phú,Vĩnh Long,"quán cơm Cẩm Nhung là nhà hàng tại Thạnh Phú, Vĩnh Long.",quán cơm Cẩm Nhung Ẩm thực nhà hàng Thạnh Phú Vĩnh Long
VL_00051,Bún nước lèo Sóc Trăng,Ẩm thực,nhà hàng,9.9288114,106.3426585,"Tiệm Rửa Xe Khánh Ly, Đường Trần Phú, Phường 6, Trà Vinh, 87111",Trà Vinh,Vĩnh Long,"Bún nước lèo Sóc Trăng là nhà hàng tại Trà Vinh, Vĩnh Long.",Bún nước lèo Sóc Trăng Ẩm thực nhà hàng Trà Vinh Vĩnh Long
VL_00052,mien tay riverside restaurant,Ẩm thực,nhà hàng,10.3309782,106.3776712,"Tân Thạch, Châu Thành, Bến Tre",Châu Thành,Vĩnh Long,"mien tay riverside restaurant là nhà hàng tại Châu Thành, Vĩnh Long.",mien tay riverside restaurant Ẩm thực nhà hàng Châu Thành Vĩnh Long
VL_00053,Ban The Cao Cafe,Ẩm thực,quán cà phê,10.1473315,106.0242856,"Đường Tỉnh Lộ 904, Long An, Long Hồ, Vĩnh Long, 85220",Long Hồ,Vĩnh Long,"Ban The Cao Cafe là quán cà phê tại Long Hồ, Vĩnh Long.",Ban The Cao Cafe Ẩm thực quán cà phê Long Hồ Vĩnh Long
VL_00054,Vịt nướng lộc phát 8,Ẩm thực,nhà hàng,10.2409755,106.3805559,"Thế Giới Giày Dép Hồng Uyên, 206 Đường Nguyễn Huệ, Phường 1, Phường 3, Bến Tre, 86108",Bến Tre,Vĩnh Long,"Vịt nướng lộc phát 8 là nhà hàng tại Bến Tre, Vĩnh Long.",Vịt nướng lộc phát 8 Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00055,Ngoc sang homestay ,Du lịch,nhà khách/homestay,10.270082,105.9612163,"An Bình, Long Hồ, Vĩnh Long",Long Hồ,Vĩnh Long,"Ngoc sang homestay  là nhà khách/homestay tại Long Hồ, Vĩnh Long.",Ngoc sang homestay  Du lịch nhà khách/homestay Long Hồ Vĩnh Long
VL_00056,Ba linh homestay,Du lịch,nhà khách/homestay,10.2689793,105.986791,"Đò Hòa Ninh, An Bình, Long Hồ, Vĩnh Long, 85211",Long Hồ,Vĩnh Long,"Ba linh homestay là nhà khách/homestay tại Long Hồ, Vĩnh Long.",Ba linh homestay Du lịch nhà khách/homestay Long Hồ Vĩnh Long
VL_00057,Mì Vịt Tiềm,Ẩm thực,nhà hàng,10.230196,106.3599561,"Viện Tắm Trắng Chăm Sóc Sắc Đẹp Phụ Nữ Thảo Vân, 52C Đường Đồng Văn Cống, Phường 7, Bến Tre, 86117",Bến Tre,Vĩnh Long,"Mì Vịt Tiềm là nhà hàng tại Bến Tre, Vĩnh Long.",Mì Vịt Tiềm Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00058,Cơm tấm dì Vân,Ẩm thực,nhà hàng,10.2521516,106.39605,"Shop Mỹ Phẩm Phước Man, Đường Nguyễn Thị Định, Phú Hưng, Bến Tre, 86110",Bến Tre,Vĩnh Long,"Cơm tấm dì Vân là nhà hàng tại Bến Tre, Vĩnh Long.",Cơm tấm dì Vân Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00059,Quán 3D,Ẩm thực,nhà hàng,10.2268014,106.3681914,"Coffee 3D, Đường Tỉnh Lộ 887, Mỹ Thạnh An, Bến Tre, 86120",Bến Tre,Vĩnh Long,"Quán 3D là nhà hàng tại Bến Tre, Vĩnh Long.",Quán 3D Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00060,nhà cổ bên kia cầu,Du lịch,bảo tàng,10.234146,106.3707828,"Quán Ốc Thiện, Đường Hùng Vương, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"nhà cổ bên kia cầu là bảo tàng tại Bến Tre, Vĩnh Long.",nhà cổ bên kia cầu Du lịch bảo tàng Bến Tre Vĩnh Long
VL_00061,Quán cơm,Ẩm thực,nhà hàng,10.236572,105.9628974,"Quán Sinh Viên, 79/11 Đường Phó Cơ Điều, Phường 3, Vĩnh Long, 85109",Vĩnh Long,Vĩnh Long,"Quán cơm là nhà hàng tại Vĩnh Long, Vĩnh Long.",Quán cơm Ẩm thực nhà hàng Vĩnh Long Vĩnh Long
VL_00062,Ca Phe Rang Xay,Ẩm thực,quán cà phê,10.2521395,105.9763803,"Cửa Hàng Linh Kiện Điện Thoại Hữu Đức, 8 Đường Hai Tháng Chín, Phường 1, Vĩnh Long, 85106",Vĩnh Long,Vĩnh Long,"Ca Phe Rang Xay là quán cà phê tại Vĩnh Long, Vĩnh Long.",Ca Phe Rang Xay Ẩm thực quán cà phê Vĩnh Long Vĩnh Long
VL_00063,Cơm gà xối mỡ,Ẩm thực,nhà hàng,10.2361979,106.3825793,"Văn Phòng Khu Phố, Đường Nguyễn Đình Chiểu, Phường 8, Bến Tre, 86107",Bến Tre,Vĩnh Long,"Cơm gà xối mỡ là nhà hàng tại Bến Tre, Vĩnh Long.",Cơm gà xối mỡ Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00064,Cơm Lu,Ẩm thực,nhà hàng,10.2362318,106.3576169,"Cửa Hàng Trang Trí Nội Thất Nguyễn Trung Trực, Đường Đồng Văn Cống, Phường 7, Bến Tre, 86117",Bến Tre,Vĩnh Long,"Cơm Lu là nhà hàng tại Bến Tre, Vĩnh Long.",Cơm Lu Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00065,Phuong Dong,Du lịch,khách sạn,9.9361572,106.3404294,"Đường Phan Đình Phùng, Phường 2, Trà Vinh, 87109",Trà Vinh,Vĩnh Long,"Phuong Dong là khách sạn tại Trà Vinh, Vĩnh Long.",Phuong Dong Du lịch khách sạn Trà Vinh Vĩnh Long
VL_00066,Kem xôi dừa,Ẩm thực,nhà hàng,10.2338858,106.358678,"Chợ Phường 7, Đường Đồng Văn Cống, Phường 7, Bến Tre, 86117",Bến Tre,Vĩnh Long,"Kem xôi dừa là nhà hàng tại Bến Tre, Vĩnh Long.",Kem xôi dừa Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00067,Thanh Nhẫn,Ẩm thực,nhà hàng,10.2400325,106.3802838,"Đường Số 4, Phường 1, Phường 3, Bến Tre, 86108",Bến Tre,Vĩnh Long,"Thanh Nhẫn là nhà hàng tại Bến Tre, Vĩnh Long.",Thanh Nhẫn Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00068,BBQ,Ẩm thực,nhà hàng,10.2398026,106.3778933,"Quán Phở Bích Ngân, Lộ Số 4, Phường 4, Bến Tre, 86109",Bến Tre,Vĩnh Long,"BBQ là nhà hàng tại Bến Tre, Vĩnh Long.",BBQ Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00069,Ba Danh Homestay,Du lịch,nhà khách/homestay,10.2216138,106.3967008,"Nhơn Thạnh, Bến Tre",Bến Tre,Vĩnh Long,"Ba Danh Homestay là nhà khách/homestay tại Bến Tre, Vĩnh Long.",Ba Danh Homestay Du lịch nhà khách/homestay Bến Tre Vĩnh Long
VL_00070,Quán Chay 71,Ẩm thực,nhà hàng,10.2397008,106.3753782,"Trung Tâm Công Nghệ-Dịch Vụ Phát Triển Cộng Đồng Nông Ngư Nghiệp Việt Nam-Facool, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Quán Chay 71 là nhà hàng tại Bến Tre, Vĩnh Long.",Quán Chay 71 Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00071,Ốc F3,Ẩm thực,nhà hàng,10.2382388,106.373851,"Quán Ốc Phường 3, 49 Đường Tán Kế, Phường 3, Bến Tre, 86119",Bến Tre,Vĩnh Long,"Ốc F3 là nhà hàng tại Bến Tre, Vĩnh Long.",Ốc F3 Ẩm thực nhà hàng Bến Tre Vĩnh Long
VL_00072,Café Hợp Phố Bến Tre,Ẩm thực,quán cà phê,10.2457441,106.3748007,"Quán Ăn Ngọc, Phú Khương, Bến Tre, 86111",Bến Tre,Vĩnh Long,"Café Hợp Phố Bến Tre là quán cà phê tại Bến Tre, Vĩnh Long.",Café Hợp Phố Bến Tre Ẩm thực quán cà phê Bến Tre Vĩnh Long
VL_00073,Trạm dừng nghỉ,Du lịch,nhà khách/homestay,10.30657,106.3498817,"Quốc Lộ 60, Châu Thành, Bến Tre, 86206",Châu Thành,Vĩnh Long,"Trạm dừng nghỉ là nhà khách/homestay tại Châu Thành, Vĩnh Long.",Trạm dừng nghỉ Du lịch nhà khách/homestay Châu Thành Vĩnh Long
VL_00074,Phuong Dong,Du lịch,nhà khách/homestay,9.9362989,106.3405237,"Nhà Khách Bộ Chỉ Huy Quân Sự Tỉnh Trà Vinh, 1 Đường Lê Thánh Tôn, Phường 2, Trà Vinh, 87109",Trà Vinh,Vĩnh Long,"Phuong Dong là nhà khách/homestay tại Trà Vinh, Vĩnh Long.",Phuong Dong Du lịch nhà khách/homestay Trà Vinh Vĩnh Long
VL_00075,Phòng Trọ 707,Du lịch,nhà nghỉ,9.9320977,106.3136575,"Nguyệt Hóa, Châu Thành, Trà Vinh",Châu Thành,Vĩnh Long,"Phòng Trọ 707 là nhà nghỉ tại Châu Thành, Vĩnh Long.",Phòng Trọ 707 Du lịch nhà nghỉ Châu Thành Vĩnh Long
