id,name,domain,category_vi,latitude,longitude,address,district,description,search_text
QN_00022,Van Nam,Du lịch,khách sạn,20.9575465,107.0502152,"Thế Kỷ Mới Hotel, 27 Đường Vườn Đào-Bãi Cháy, Bãi Cháy, Hạ Long, Quảng Ninh, 01119",Hạ Long,Van Nam là khách sạn tại Hạ Long.,Van Nam Du lịch khách sạn Hạ Long Quảng Ninh
QN_00023,Nhà hàng Minh Sáu,Ẩm thực,nhà hàng,21.4835744,108.0303646,"Nhà Nghỉ Minh Sáu, Đường Tỉnh Lộ 335, Trà Cổ, Móng Cái, Quảng Ninh, 01521",Móng Cái,Nhà hàng Minh Sáu là nhà hàng tại Móng Cái.,Nhà hàng Minh Sáu Ẩm thực nhà hàng Móng Cái Quảng Ninh
QN_00024,Pizza Hut,Ẩm thực,nhà hàng,20.9508721,107.0847837,"Phố Cảng Mới, Bạch Đằng, Hạ Long, Quảng Ninh, 01108",Hạ Long,Pizza Hut là nhà hàng tại Hạ Long.,Pizza Hut Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00025,Nhà Hàng Ẩm Thực Đông Nam,Ẩm thực,nhà hàng,20.9591167,107.0486819,"Dịch Vụ Hải Sơn, 1 Đường Hậu Cần, Bãi Cháy, Hạ Long, Quảng Ninh",Hạ Long,Nhà Hàng Ẩm Thực Đông Nam là nhà hàng tại Hạ Long.,Nhà Hàng Ẩm Thực Đông Nam Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00026,Khách sạn Thăng Long,Du lịch,khách sạn,21.0343474,106.7876588,"38 Đường Trưng Vương, Trưng Vương, Uông Bí, Quảng Ninh, 02315",Uông Bí,Khách sạn Thăng Long là khách sạn tại Uông Bí.,Khách sạn Thăng Long Du lịch khách sạn Uông Bí Quảng Ninh
QN_00027,Tuan Chau,Ẩm thực,nhà hàng,20.9264304,106.9822836,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Tuan Chau là nhà hàng tại Hạ Long.,Tuan Chau Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00028,Nhà hàng Phương Nam,Ẩm thực,nhà hàng,21.0315923,106.7664666,"Karaoke New Star, Đường Trần Nhân Tông, Yên Thanh, Uông Bí, Quảng Ninh, 02313",Uông Bí,Nhà hàng Phương Nam là nhà hàng tại Uông Bí.,Nhà hàng Phương Nam Ẩm thực nhà hàng Uông Bí Quảng Ninh
QN_00029,Vinpearl Ha Long resort,Du lịch,khách sạn,20.941167,107.0253612,Gulf of Tonkin,,Vinpearl Ha Long resort là khách sạn tại Quảng Ninh.,Vinpearl Ha Long resort Du lịch khách sạn  Quảng Ninh
QN_00030,nhà ngỉ thành luân,Du lịch,nhà nghỉ,21.4542436,107.7435738,"Quảng Chính, Hải Hà, Quảng Ninh",Hải Hà,nhà ngỉ thành luân là nhà nghỉ tại Hải Hà.,nhà ngỉ thành luân Du lịch nhà nghỉ Hải Hà Quảng Ninh
QN_00031,nhà nghỉ thành luân,Du lịch,nhà nghỉ,21.4599193,107.7006066,"Quảng Long, Hải Hà, Quảng Ninh",Hải Hà,nhà nghỉ thành luân là nhà nghỉ tại Hải Hà.,nhà nghỉ thành luân Du lịch nhà nghỉ Hải Hà Quảng Ninh
QN_00032,Le Ahn Hotel,Du lịch,nhà khách/homestay,21.059854,107.428268,"Cái Rồng, Vân Đồn, Quảng Ninh",Vân Đồn,Le Ahn Hotel là nhà khách/homestay tại Vân Đồn.,Le Ahn Hotel Du lịch nhà khách/homestay Vân Đồn Quảng Ninh
QN_00033,Thuy Tuan,Du lịch,nhà khách/homestay,20.8743445,107.4926253,"Ngan Ha Hotel, Quan Lạn, Vân Đồn, Quảng Ninh",Vân Đồn,Thuy Tuan là nhà khách/homestay tại Vân Đồn.,Thuy Tuan Du lịch nhà khách/homestay Vân Đồn Quảng Ninh
QN_00034,Nam Phong,Ẩm thực,quán cà phê,21.5263654,107.9717436,"Trường Cao Đẳng Nghề Mỏ Hồng Cẩm Vinacomin Khoa Ô, Đường Hùng Vương, Hòa Lạc, Móng Cái, Quảng Ninh, 01508",Móng Cái,Nam Phong là quán cà phê tại Móng Cái.,Nam Phong Ẩm thực quán cà phê Móng Cái Quảng Ninh
QN_00035,Ba Hang Bar,Ẩm thực,quán bar,20.9386978,107.0787142,Gulf of Tonkin,,Ba Hang Bar là quán bar tại Quảng Ninh.,Ba Hang Bar Ẩm thực quán bar  Quảng Ninh
QN_00036,Phat dat,Du lịch,nhà nghỉ,20.9831651,106.9157374,"Quán Ăn Sáng Bún Phở Cháo, Quốc Lộ 18, Đại Yên, Hạ Long, Quảng Ninh, 01124",Hạ Long,Phat dat là nhà nghỉ tại Hạ Long.,Phat dat Du lịch nhà nghỉ Hạ Long Quảng Ninh
QN_00037,Bai Tu Long Bay,Du lịch,địa điểm du lịch,20.9260645,107.2552099,Gulf of Tonkin,,Bai Tu Long Bay là địa điểm du lịch tại Quảng Ninh.,Bai Tu Long Bay Du lịch địa điểm du lịch  Quảng Ninh
QN_00038,Cửa Vạn,Du lịch,địa điểm du lịch,20.8072422,107.1179445,Gulf of Tonkin,,Cửa Vạn là địa điểm du lịch tại Quảng Ninh.,Cửa Vạn Du lịch địa điểm du lịch  Quảng Ninh
QN_00039,Hà Nội,Du lịch,nhà khách/homestay,21.4833326,108.029737,"Đường Tỉnh Lộ 335, Trà Cổ, Móng Cái, Quảng Ninh, 01521",Móng Cái,Hà Nội là nhà khách/homestay tại Móng Cái.,Hà Nội Du lịch nhà khách/homestay Móng Cái Quảng Ninh
QN_00040,Long Chuyên - Lẩu,Ẩm thực,nhà hàng,21.4828039,108.0288191,"Nhà Hàng Long Chuyên, Đường Tỉnh Lộ 335, Trà Cổ, Móng Cái, Quảng Ninh, 01521",Móng Cái,Long Chuyên - Lẩu là nhà hàng tại Móng Cái.,Long Chuyên - Lẩu Ẩm thực nhà hàng Móng Cái Quảng Ninh
QN_00041,Hải Yến,Du lịch,nhà khách/homestay,21.4814697,108.0285618,"Trà Cổ, Móng Cái, Quảng Ninh",Móng Cái,Hải Yến là nhà khách/homestay tại Móng Cái.,Hải Yến Du lịch nhà khách/homestay Móng Cái Quảng Ninh
QN_00042,Hoàng Sổ,Du lịch,nhà khách/homestay,21.4820742,108.0273161,"Nhà Nghỉ Hoàng Sổ, Đường Tỉnh Lộ 335, Trà Cổ, Móng Cái, Quảng Ninh, 01521",Móng Cái,Hoàng Sổ là nhà khách/homestay tại Móng Cái.,Hoàng Sổ Du lịch nhà khách/homestay Móng Cái Quảng Ninh
QN_00043,Bánh mỳ tứ hải,Ẩm thực,quán thức ăn nhanh,21.3302415,107.4005162,"Đường Thống Nhất, Tiên Yên, Quảng Ninh, 01906",Tiên Yên,Bánh mỳ tứ hải là quán thức ăn nhanh tại Tiên Yên.,Bánh mỳ tứ hải Ẩm thực quán thức ăn nhanh Tiên Yên Quảng Ninh
QN_00044,Bò Nướng,Ẩm thực,nhà hàng,21.5307886,107.963205,"Phòng Biểu Diễn, Ka Long, Móng Cái, Quảng Ninh",Móng Cái,Bò Nướng là nhà hàng tại Móng Cái.,Bò Nướng Ẩm thực nhà hàng Móng Cái Quảng Ninh
QN_00045,Ming Quan 2,Du lịch,khách sạn,20.8752728,107.4918327,"Quan Lạn, Vân Đồn, Quảng Ninh",Vân Đồn,Ming Quan 2 là khách sạn tại Vân Đồn.,Ming Quan 2 Du lịch khách sạn Vân Đồn Quảng Ninh
QN_00046,Chuyen trang,Du lịch,nhà khách/homestay,20.9449139,107.5509172,"Minh Châu, Vân Đồn, Quảng Ninh",Vân Đồn,Chuyen trang là nhà khách/homestay tại Vân Đồn.,Chuyen trang Du lịch nhà khách/homestay Vân Đồn Quảng Ninh
QN_00047,Hạ long Khách sạn Vẻ đẹp tiềm ẩn,Du lịch,khách sạn,20.9358279,106.9941233,"Hidden Charm Hotel, Tuần Châu, Hạ Long, Quảng Ninh, 01125",Hạ Long,Hạ long Khách sạn Vẻ đẹp tiềm ẩn là khách sạn tại Hạ Long.,Hạ long Khách sạn Vẻ đẹp tiềm ẩn Du lịch khách sạn Hạ Long Quảng Ninh
QN_00048,Quán ăn vặt Ba Sói,Ẩm thực,nhà hàng,20.979008,107.0204262,"Vẽ Móng Kim Anh, Giếng Đáy, Hạ Long, Quảng Ninh, 01121",Hạ Long,Quán ăn vặt Ba Sói là nhà hàng tại Hạ Long.,Quán ăn vặt Ba Sói Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00049,bãi biển đá móng rồng,Ẩm thực,quán bar,20.9619775,107.7672816,"Cô Tô, Quảng Ninh",Cô Tô,bãi biển đá móng rồng là quán bar tại Cô Tô.,bãi biển đá móng rồng Ẩm thực quán bar Cô Tô Quảng Ninh
QN_00050,Koc moc,Du lịch,khách sạn,20.9544264,107.0970821,"Phố Hoàng Diệu, Hồng Hải, Hạ Long, Quảng Ninh, 01110",Hạ Long,Koc moc là khách sạn tại Hạ Long.,Koc moc Du lịch khách sạn Hạ Long Quảng Ninh
QN_00051,Nha nghi Hong Loc/300k room,Du lịch,khách sạn,21.0797872,107.3458305,"QL 18, Mông Dương, Cẩm Phả, Quảng Ninh, 01217",Cẩm Phả,Nha nghi Hong Loc/300k room là khách sạn tại Cẩm Phả.,Nha nghi Hong Loc/300k room Du lịch khách sạn Cẩm Phả Quảng Ninh
QN_00052,Thác sông Mooc,Du lịch,địa điểm du lịch,21.5542494,107.5708134,"Đồng Văn, Bình Liêu, Quảng Ninh",Bình Liêu,Thác sông Mooc là địa điểm du lịch tại Bình Liêu.,Thác sông Mooc Du lịch địa điểm du lịch Bình Liêu Quảng Ninh
QN_00053,Bãi lửa trại,Du lịch,địa điểm du lịch,20.9706176,107.7632393,"Cô Tô, Quảng Ninh",Cô Tô,Bãi lửa trại là địa điểm du lịch tại Cô Tô.,Bãi lửa trại Du lịch địa điểm du lịch Cô Tô Quảng Ninh
QN_00054,Hang Tiên Ông,Du lịch,địa điểm du lịch,20.8158943,107.1226439,Gulf of Tonkin,,Hang Tiên Ông là địa điểm du lịch tại Quảng Ninh.,Hang Tiên Ông Du lịch địa điểm du lịch  Quảng Ninh
QN_00055,Gray Line Cruise,Du lịch,khách sạn,20.923381,106.9819013,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Gray Line Cruise là khách sạn tại Hạ Long.,Gray Line Cruise Du lịch khách sạn Hạ Long Quảng Ninh
QN_00056,Rock House Pizza,Ẩm thực,nhà hàng,20.9506474,107.0757861,"Sữa Chua Cô Nghi, 10 Phố Văn Lang, Hồng Gai, Hạ Long, Quảng Ninh, 01106",Hạ Long,Rock House Pizza là nhà hàng tại Hạ Long.,Rock House Pizza Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00057,14 Pizza Halong,Ẩm thực,nhà hàng,20.9540605,107.0236927,"Quán Dung, Bãi Cháy, Hạ Long, Quảng Ninh, 01119",Hạ Long,14 Pizza Halong là nhà hàng tại Hạ Long.,14 Pizza Halong Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00058,hòn gà chọi,Du lịch,bảo tàng,20.8974878,107.0317965,Gulf of Tonkin,,hòn gà chọi là bảo tàng tại Quảng Ninh.,hòn gà chọi Du lịch bảo tàng  Quảng Ninh
QN_00059,Khách sạn Hà Gia,Du lịch,khách sạn,20.9397383,107.1225796,"60 Phố Ký Con, Hạ Long, Quảng Ninh, 01113",Hạ Long,Khách sạn Hà Gia là khách sạn tại Hạ Long.,Khách sạn Hà Gia Du lịch khách sạn Hạ Long Quảng Ninh
QN_00060,Nhà nghỉ Hà Gia,Du lịch,nhà nghỉ,20.9418032,107.1170147,"Nha Khoa Thẩm Mỹ Dr.Tài, 87 Đường Nguyễn Thái Học, Hạ Long, Quảng Ninh, 01113",Hạ Long,Nhà nghỉ Hà Gia là nhà nghỉ tại Hạ Long.,Nhà nghỉ Hà Gia Du lịch nhà nghỉ Hạ Long Quảng Ninh
QN_00061,Banana and Rose Homestay,Du lịch,nhà khách/homestay,20.9322076,106.994876,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Banana and Rose Homestay là nhà khách/homestay tại Hạ Long.,Banana and Rose Homestay Du lịch nhà khách/homestay Hạ Long Quảng Ninh
QN_00062,Bảo tàng Quảng Ninh,Du lịch,bảo tàng,20.9486771,107.0975562,"Đường Trần Quốc Nghiễn, Bạch Đằng, Hạ Long, Quảng Ninh, 01108",Hạ Long,Bảo tàng Quảng Ninh là bảo tàng tại Hạ Long.,Bảo tàng Quảng Ninh Du lịch bảo tàng Hạ Long Quảng Ninh
QN_00063,Mai Ly,Ẩm thực,nhà hàng,20.9445861,107.107249,"Nhà Hàng Maily, Hồng Hải, Hạ Long, Quảng Ninh, 01110",Hạ Long,Mai Ly là nhà hàng tại Hạ Long.,Mai Ly Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00064,Ếch ộp quán,Ẩm thực,nhà hàng,20.950791,107.0907315,"Đường Lán Bè, Bạch Đằng, Hạ Long, Quảng Ninh, 01108",Hạ Long,Ếch ộp quán là nhà hàng tại Hạ Long.,Ếch ộp quán Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00065,Haihuyen Hotel,Du lịch,khách sạn,21.0599899,107.4279662,"Cái Rồng, Vân Đồn, Quảng Ninh",Vân Đồn,Haihuyen Hotel là khách sạn tại Vân Đồn.,Haihuyen Hotel Du lịch khách sạn Vân Đồn Quảng Ninh
QN_00066,Thien Tan Hotel,Du lịch,khách sạn,20.9819824,107.02139,"Nhà Nghỉ Thiên Tân, Giếng Đáy, Hạ Long, Quảng Ninh, 01121",Hạ Long,Thien Tan Hotel là khách sạn tại Hạ Long.,Thien Tan Hotel Du lịch khách sạn Hạ Long Quảng Ninh
QN_00067,Quán Cà Phê Eleven Coffee,Ẩm thực,quán cà phê,20.9559718,107.004185,"Phòng Tranh Tuấn Kiệt, Hùng Thắng, Hạ Long, Quảng Ninh, 01120",Hạ Long,Quán Cà Phê Eleven Coffee là quán cà phê tại Hạ Long.,Quán Cà Phê Eleven Coffee Ẩm thực quán cà phê Hạ Long Quảng Ninh
QN_00068,Khách sạn Hữu Nghị,Du lịch,khách sạn,21.5223177,107.9654518,"Phố Dân Tiến, Hòa Lạc, Móng Cái, Quảng Ninh, 01506",Móng Cái,Khách sạn Hữu Nghị là khách sạn tại Móng Cái.,Khách sạn Hữu Nghị Du lịch khách sạn Móng Cái Quảng Ninh
QN_00069,Biểu tượng du lịch ngã ba Trà Cổ,Du lịch,địa điểm du lịch,21.4839431,108.0117215,"Đường Tỉnh Lộ 335, Trà Cổ, Móng Cái, Quảng Ninh, 01521",Móng Cái,Biểu tượng du lịch ngã ba Trà Cổ là địa điểm du lịch tại Móng Cái.,Biểu tượng du lịch ngã ba Trà Cổ Du lịch địa điểm du lịch Móng Cái Quảng Ninh
QN_00070,Lilai International Hotel,Du lịch,khách sạn,21.5295169,107.9644837,"Đường Hùng Vương, Ka Long, Móng Cái, Quảng Ninh, 01509",Móng Cái,Lilai International Hotel là khách sạn tại Móng Cái.,Lilai International Hotel Du lịch khách sạn Móng Cái Quảng Ninh
QN_00071,Paris,Du lịch,khách sạn,20.9512683,107.1017358,"Trung Tâm Ngoại Ngữ Dolphin Cơ Sở 2, Hồng Hải, Hạ Long, Quảng Ninh, 01110",Hạ Long,Paris là khách sạn tại Hạ Long.,Paris Du lịch khách sạn Hạ Long Quảng Ninh
QN_00072,Royal Palace Restaurant,Ẩm thực,nhà hàng,21.0100943,107.2695275,"402 Đường Trần Phú, Cẩm Trung, Cẩm Phả, Quảng Ninh, 01206",Cẩm Phả,Royal Palace Restaurant là nhà hàng tại Cẩm Phả.,Royal Palace Restaurant Ẩm thực nhà hàng Cẩm Phả Quảng Ninh
QN_00073,My Way,Ẩm thực,quán cà phê,20.9483639,107.0969504,"Đường Trần Quốc Nghiễn, Bạch Đằng, Hạ Long, Quảng Ninh, 01108",Hạ Long,My Way là quán cà phê tại Hạ Long.,My Way Ẩm thực quán cà phê Hạ Long Quảng Ninh
QN_00074,Sơn Đoòng,Ẩm thực,nhà hàng,20.9498123,107.0989953,"A7-16 Phố Hải Long, Bạch Đằng, Hạ Long, Quảng Ninh, 01108",Hạ Long,Sơn Đoòng là nhà hàng tại Hạ Long.,Sơn Đoòng Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00075,Bella Hotel,Du lịch,khách sạn,20.9496395,107.0967999,"A1-22 Đường Trần Quốc Nghiễn, Bạch Đằng, Hạ Long, Quảng Ninh, 01108",Hạ Long,Bella Hotel là khách sạn tại Hạ Long.,Bella Hotel Du lịch khách sạn Hạ Long Quảng Ninh
QN_00076,Sunland Coffee,Ẩm thực,quán cà phê,20.9517336,107.0745791,"Sân Tennis, Đường Hai Mươi Lăm Tháng Tư, Hồng Gai, Hạ Long, Quảng Ninh, 01106",Hạ Long,Sunland Coffee là quán cà phê tại Hạ Long.,Sunland Coffee Ẩm thực quán cà phê Hạ Long Quảng Ninh
QN_00077,The Bay,Ẩm thực,nhà hàng,20.941514,107.1211946,"Trạm Rửa Xe Chất Lượng Cao Xuân Tuy, Đường Nguyễn Văn Cừ, Hạ Long, Quảng Ninh, 01113",Hạ Long,The Bay là nhà hàng tại Hạ Long.,The Bay Ẩm thực nhà hàng Hạ Long Quảng Ninh
QN_00078,Royal Ha Long,Du lịch,khách sạn,20.9509646,107.0359084,"Royal Ha Long Hotel, Bãi Cháy, Hạ Long, Quảng Ninh, 01119",Hạ Long,Royal Ha Long là khách sạn tại Hạ Long.,Royal Ha Long Du lịch khách sạn Hạ Long Quảng Ninh
QN_00079,Khách sạn Vân Long,Du lịch,khách sạn,21.0090515,107.2605608,"Ngách 12/386 Lê Thanh Nghị, Cẩm Thủy, Cẩm Phả, Quảng Ninh",Cẩm Phả,Khách sạn Vân Long là khách sạn tại Cẩm Phả.,Khách sạn Vân Long Du lịch khách sạn Cẩm Phả Quảng Ninh
QN_00080,Nhà hàng Thủy Chung,Ẩm thực,quán thức ăn nhanh,20.9541554,107.024291,"Nhà Hàng Thủy Chung, Đường Hạ Long, Bãi Cháy, Hạ Long, Quảng Ninh, 01119",Hạ Long,Nhà hàng Thủy Chung là quán thức ăn nhanh tại Hạ Long.,Nhà hàng Thủy Chung Ẩm thực quán thức ăn nhanh Hạ Long Quảng Ninh
QN_00081,Chợ Độc Lập,Du lịch,chợ truyền thống,21.0087034,107.3022625,"Chợ Độc Lập, Đường Độc Lập, Cẩm Sơn, Cẩm Phả, Quảng Ninh, 01211",Cẩm Phả,Chợ Độc Lập là chợ truyền thống tại Cẩm Phả.,Chợ Độc Lập Du lịch chợ truyền thống Cẩm Phả Quảng Ninh
QN_00082,Binh ha,Du lịch,khách sạn,21.532829,107.9598615,"Nhà Nghỉ Bình Hà, 123 Đường Nguyễn Bỉnh Khiêm, Ka Long, Móng Cái, Quảng Ninh, 01509",Móng Cái,Binh ha là khách sạn tại Móng Cái.,Binh ha Du lịch khách sạn Móng Cái Quảng Ninh
QN_00083,Hoa,Du lịch,nhà nghỉ,21.5320429,107.9676504,"Hòa Bình Motel, Trần Phú, Móng Cái, Quảng Ninh, 01508",Móng Cái,Hoa là nhà nghỉ tại Móng Cái.,Hoa Du lịch nhà nghỉ Móng Cái Quảng Ninh
QN_00084,NHÀ,Du lịch,nhà khách/homestay,20.9411531,107.5473016,"Minh Châu, Vân Đồn, Quảng Ninh",Vân Đồn,NHÀ là nhà khách/homestay tại Vân Đồn.,NHÀ Du lịch nhà khách/homestay Vân Đồn Quảng Ninh
QN_00085,Karaoke Q7,Ẩm thực,quán bar,20.9188183,106.9884804,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Karaoke Q7 là quán bar tại Hạ Long.,Karaoke Q7 Ẩm thực quán bar Hạ Long Quảng Ninh
QN_00086,Zone 9 Karaoke,Ẩm thực,quán bar,20.9182481,106.9889713,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Zone 9 Karaoke là quán bar tại Hạ Long.,Zone 9 Karaoke Ẩm thực quán bar Hạ Long Quảng Ninh
QN_00087,Paradise Trend Hotel,Du lịch,khách sạn,20.9199611,106.9891211,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Paradise Trend Hotel là khách sạn tại Hạ Long.,Paradise Trend Hotel Du lịch khách sạn Hạ Long Quảng Ninh
QN_00088,Phuong Dong Oriental Motel,Du lịch,nhà nghỉ,20.9190318,106.9891168,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Phuong Dong Oriental Motel là nhà nghỉ tại Hạ Long.,Phuong Dong Oriental Motel Du lịch nhà nghỉ Hạ Long Quảng Ninh
QN_00089,Paradise Comfort Hotel,Du lịch,khách sạn,20.9191513,106.9891214,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Paradise Comfort Hotel là khách sạn tại Hạ Long.,Paradise Comfort Hotel Du lịch khách sạn Hạ Long Quảng Ninh
QN_00090,Queen Motel,Du lịch,nhà nghỉ,20.919315,106.9891266,"Tuần Châu, Hạ Long, Quảng Ninh",Hạ Long,Queen Motel là nhà nghỉ tại Hạ Long.,Queen Motel Du lịch nhà nghỉ Hạ Long Quảng Ninh
