id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
GL_00023,KFC,Ẩm thực,quán thức ăn nhanh,13.7670059,109.2220316,"Wing Mobile, Đường Nguyễn Tất Thành, Lý Thường Kiệt, Quy Nhơn, Bình Định, 55109",Quy Nhơn,Gia Lai,"KFC là quán thức ăn nhanh tại Quy Nhơn, Gia Lai.",KFC Ẩm thực quán thức ăn nhanh Quy Nhơn Gia Lai
GL_00024,Hồng Ngọc,Ẩm thực,quán cà phê,13.8145868,109.1470506,"Đường Trần Phú, Diêu Trì, Tuy Phước, Bình Định, 55210",Tuy Phước,Gia Lai,"Hồng Ngọc là quán cà phê tại Tuy Phước, Gia Lai.",Hồng Ngọc Ẩm thực quán cà phê Tuy Phước Gia Lai
GL_00025,Nhi Nhi,Ẩm thực,quán cà phê,13.8199142,109.1482396,"Đường Đào Tấn, Diêu Trì, Tuy Phước, Bình Định, 55210",Tuy Phước,Gia Lai,"Nhi Nhi là quán cà phê tại Tuy Phước, Gia Lai.",Nhi Nhi Ẩm thực quán cà phê Tuy Phước Gia Lai
GL_00026,Lan Anh,Du lịch,khách sạn,13.795735,109.1478832,"Công Ty Vân Tình, 55 Đường Lạc Long Quân, Trần Quang Diệu, Quy Nhơn, Bình Định, 55119",Quy Nhơn,Gia Lai,"Lan Anh là khách sạn tại Quy Nhơn, Gia Lai.",Lan Anh Du lịch khách sạn Quy Nhơn Gia Lai
GL_00027,Nhà khách CA tỉnh Gia Lai,Du lịch,khách sạn,13.9765542,108.0008681,"Đường Hùng Vương, Ia Kring, Pleiku, Gia Lai, 61113",Pleiku,Gia Lai,"Nhà khách CA tỉnh Gia Lai là khách sạn tại Pleiku, Gia Lai.",Nhà khách CA tỉnh Gia Lai Du lịch khách sạn Pleiku Gia Lai
GL_00028,Ngọc Sê Hotel,Du lịch,khách sạn,13.9784438,108.0128308,"Đường Nguyễn Tất Thành, Pleiku, Gia Lai, 61108",Pleiku,Gia Lai,"Ngọc Sê Hotel là khách sạn tại Pleiku, Gia Lai.",Ngọc Sê Hotel Du lịch khách sạn Pleiku Gia Lai
GL_00029,Khách Sạn Tây Đô,Du lịch,khách sạn,14.0047517,107.9949812,"Hẻm 312 Phạm Văn Đồng, Thống Nhất, Pleiku, Gia Lai, 61110",Pleiku,Gia Lai,"Khách Sạn Tây Đô là khách sạn tại Pleiku, Gia Lai.",Khách Sạn Tây Đô Du lịch khách sạn Pleiku Gia Lai
GL_00030,Khách Sạn Hoa Nam,Du lịch,khách sạn,14.0009255,107.991416,"68 Đường Vạn Kiếp, Thống Nhất, Pleiku, Gia Lai, 61110",Pleiku,Gia Lai,"Khách Sạn Hoa Nam là khách sạn tại Pleiku, Gia Lai.",Khách Sạn Hoa Nam Du lịch khách sạn Pleiku Gia Lai
GL_00031,Dong Que Guest House,Du lịch,khách sạn,14.0154888,107.9857726,"209 Đường Lê Đại Hành, Đống Đa, Pleiku, Gia Lai, 61124",Pleiku,Gia Lai,"Dong Que Guest House là khách sạn tại Pleiku, Gia Lai.",Dong Que Guest House Du lịch khách sạn Pleiku Gia Lai
GL_00032,Green Bamboo - Tre Xanh Plaza Hotel,Du lịch,khách sạn,13.9794955,107.9992171,"10 Đường Lê Lai, Tây Sơn, Pleiku, Gia Lai, 61106",Pleiku,Gia Lai,"Green Bamboo - Tre Xanh Plaza Hotel là khách sạn tại Pleiku, Gia Lai.",Green Bamboo - Tre Xanh Plaza Hotel Du lịch khách sạn Pleiku Gia Lai
GL_00033,Duc Long Hotel 1,Du lịch,khách sạn,13.9801201,107.9962988,"Phòng Chẩn Trị Y Học Cổ Truyền Thái Hòa Đường Bác SN, 88A Đường Hai Bà Trưng, Yên Đỗ, Pleiku, Gia Lai",Pleiku,Gia Lai,"Duc Long Hotel 1 là khách sạn tại Pleiku, Gia Lai.",Duc Long Hotel 1 Du lịch khách sạn Pleiku Gia Lai
GL_00034,Khách sạn tại Pleiku,Du lịch,khách sạn,13.9771322,108.0021246,"Trung Tâm Điện Thoại Di Động - Điện Tử Tiến Nguyễn, 89 Đường Hùng Vương, Hội Thương, Pleiku, Gia Lai, 61107",Pleiku,Gia Lai,"Khách sạn tại Pleiku là khách sạn tại Pleiku, Gia Lai.",Khách sạn tại Pleiku Du lịch khách sạn Pleiku Gia Lai
GL_00035,Vinh Hoa,Du lịch,nhà khách/homestay,13.9738038,108.0151414,"Quán 32, 32 Đường Phù Đổng, Pleiku, Gia Lai",Pleiku,Gia Lai,"Vinh Hoa là nhà khách/homestay tại Pleiku, Gia Lai.",Vinh Hoa Du lịch nhà khách/homestay Pleiku Gia Lai
GL_00036,Gió biển,Ẩm thực,nhà hàng,13.7626784,109.2232653,"Đường Nguyễn Huệ, Lý Thường Kiệt, Quy Nhơn, Bình Định, 55106",Quy Nhơn,Gia Lai,"Gió biển là nhà hàng tại Quy Nhơn, Gia Lai.",Gió biển Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00037,Tính Tam (Chay),Ẩm thực,nhà hàng,13.7742272,109.2300254,"143 Đường Trần Cao Vân, Trần Hưng Đạo, Quy Nhơn, Bình Định, 55108",Quy Nhơn,Gia Lai,"Tính Tam (Chay) là nhà hàng tại Quy Nhơn, Gia Lai.",Tính Tam (Chay) Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00038,Bánh mì Đất,Ẩm thực,quán thức ăn nhanh,13.7775983,109.2256507,"Ủy Ban Nhân Dân Phường Lê Hồng Phong - Trụ Sở Khu Vực, 297 Đường Lê Hồng Phong, Quy Nhơn, Bình Định",Quy Nhơn,Gia Lai,"Bánh mì Đất là quán thức ăn nhanh tại Quy Nhơn, Gia Lai.",Bánh mì Đất Ẩm thực quán thức ăn nhanh Quy Nhơn Gia Lai
GL_00039,Thanh Vân,Ẩm thực,nhà hàng,13.7746721,109.2301115,"Photocopy In Màu Scan Lasys, 159 Đường Trần Cao Vân, Trần Hưng Đạo, Quy Nhơn, Bình Định, 55108",Quy Nhơn,Gia Lai,"Thanh Vân là nhà hàng tại Quy Nhơn, Gia Lai.",Thanh Vân Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00040,M cafe,Ẩm thực,quán cà phê,13.7801286,109.2281364,"Quán Bia Tươi Bình Dân 8, 8 Đường Hoàng Quốc Việt, Thị Nại, Quy Nhơn, Bình Định, 55115",Quy Nhơn,Gia Lai,"M cafe là quán cà phê tại Quy Nhơn, Gia Lai.",M cafe Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00041,Tam thien,Ẩm thực,nhà hàng,13.7734845,109.2296955,"Ban Trị Sự Văn Phòng, 114 Đường Tăng Bạt Hổ, Trần Hưng Đạo, Quy Nhơn, Bình Định, 55107",Quy Nhơn,Gia Lai,"Tam thien là nhà hàng tại Quy Nhơn, Gia Lai.",Tam thien Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00042,Cafe Hoàng Nghi,Ẩm thực,quán cà phê,14.5459356,108.9031938,"Tỉnh Lộ 629, An Hòa, An Lão, Bình Định, 55513",An Lão,Gia Lai,"Cafe Hoàng Nghi là quán cà phê tại An Lão, Gia Lai.",Cafe Hoàng Nghi Ẩm thực quán cà phê An Lão Gia Lai
GL_00043,Bún Cá NGỌC LIÊN,Ẩm thực,nhà hàng,13.7651481,109.2244604,"Quán Bún Cá Ngọc Liên, 379 Đường Nguyễn Huệ, Trần Phú, Quy Nhơn, Bình Định",Quy Nhơn,Gia Lai,"Bún Cá NGỌC LIÊN là nhà hàng tại Quy Nhơn, Gia Lai.",Bún Cá NGỌC LIÊN Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00044,Ý Linh,Du lịch,khách sạn,13.7710378,109.2359423,"Đường Nguyễn Huệ, Lê Lợi, Quy Nhơn, Bình Định, 55107",Quy Nhơn,Gia Lai,"Ý Linh là khách sạn tại Quy Nhơn, Gia Lai.",Ý Linh Du lịch khách sạn Quy Nhơn Gia Lai
GL_00045,Eo Gio,Du lịch,địa điểm du lịch,13.8908797,109.2914119,"Nhơn Lý, Quy Nhơn, Bình Định",Quy Nhơn,Gia Lai,"Eo Gio là địa điểm du lịch tại Quy Nhơn, Gia Lai.",Eo Gio Du lịch địa điểm du lịch Quy Nhơn Gia Lai
GL_00046,Khu du lịch Ghềnh Ráng,Du lịch,địa điểm du lịch,13.7433186,109.2147633,"Ghềnh Ráng, Quy Nhơn, Bình Định",Quy Nhơn,Gia Lai,"Khu du lịch Ghềnh Ráng là địa điểm du lịch tại Quy Nhơn, Gia Lai.",Khu du lịch Ghềnh Ráng Du lịch địa điểm du lịch Quy Nhơn Gia Lai
GL_00047,Thanh Linh 1,Du lịch,khách sạn,13.7643505,109.2233548,"Khách Sạn Thanh Linh, 148 Đường Nguyễn Huệ, Trần Phú, Quy Nhơn, Bình Định",Quy Nhơn,Gia Lai,"Thanh Linh 1 là khách sạn tại Quy Nhơn, Gia Lai.",Thanh Linh 1 Du lịch khách sạn Quy Nhơn Gia Lai
GL_00048,Aurora Villas,Du lịch,khách sạn,13.7116104,109.2213567,"Quốc Lộ 1D, Ghềnh Ráng, Quy Nhơn, Bình Định, 55121",Quy Nhơn,Gia Lai,"Aurora Villas là khách sạn tại Quy Nhơn, Gia Lai.",Aurora Villas Du lịch khách sạn Quy Nhơn Gia Lai
GL_00049,Hoàng Nhân Palace,Du lịch,khách sạn,13.8846088,109.113953,"Đường Trần Phú, Bình Định, An Nhơn, Bình Định, 55256",An Nhơn,Gia Lai,"Hoàng Nhân Palace là khách sạn tại An Nhơn, Gia Lai.",Hoàng Nhân Palace Du lịch khách sạn An Nhơn Gia Lai
GL_00050,Home,Du lịch,nhà khách/homestay,14.52521,109.0270654,"Đường Huyện 4, Hoài Hảo, Hoài Nhơn, Bình Định, 55415",Hoài Nhơn,Gia Lai,"Home là nhà khách/homestay tại Hoài Nhơn, Gia Lai.",Home Du lịch nhà khách/homestay Hoài Nhơn Gia Lai
GL_00051,Hong Kong Hotel,Du lịch,khách sạn,13.7534231,109.2098915,"Quán Cơm Thanh Dũng, Đường Tây Sơn, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, 55113",Quy Nhơn,Gia Lai,"Hong Kong Hotel là khách sạn tại Quy Nhơn, Gia Lai.",Hong Kong Hotel Du lịch khách sạn Quy Nhơn Gia Lai
GL_00052,Hoàng Nam ks good,Du lịch,khách sạn,13.7620479,109.2187995,"Văn Phòng Phẩm Nguyệt Nga, 33 Đường Ngô Mây, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, 55113",Quy Nhơn,Gia Lai,"Hoàng Nam ks good là khách sạn tại Quy Nhơn, Gia Lai.",Hoàng Nam ks good Du lịch khách sạn Quy Nhơn Gia Lai
GL_00053,Đặc sản Bình Định,Ẩm thực,quán thức ăn nhanh,13.7533208,109.2124367,"Yến Sào Vương Gia, 48-50 Đường Chương Dương, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, 55113",Quy Nhơn,Gia Lai,"Đặc sản Bình Định là quán thức ăn nhanh tại Quy Nhơn, Gia Lai.",Đặc sản Bình Định Ẩm thực quán thức ăn nhanh Quy Nhơn Gia Lai
GL_00054,Quán cơm 229,Ẩm thực,nhà hàng,13.9607532,108.6672862,"Đường Quang Trung, An Phú, An Khê, Gia Lai, 62507",An Khê,Gia Lai,"Quán cơm 229 là nhà hàng tại An Khê, Gia Lai.",Quán cơm 229 Ẩm thực nhà hàng An Khê Gia Lai
GL_00055,Thanh Tâm,Ẩm thực,nhà hàng,13.7636515,109.2162893,"Cơm Bình Dân Thảo, 118 Đường Ngô Mây, Nguyễn Văn Cừ, Quy Nhơn, Bình Định",Quy Nhơn,Gia Lai,"Thanh Tâm là nhà hàng tại Quy Nhơn, Gia Lai.",Thanh Tâm Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00056,6 cò,Du lịch,nhà khách/homestay,13.7905793,109.2005657,"76 Đường Bùi Cầm Hổ, Nhơn Bình, Quy Nhơn, Bình Định, 55117",Quy Nhơn,Gia Lai,"6 cò là nhà khách/homestay tại Quy Nhơn, Gia Lai.",6 cò Du lịch nhà khách/homestay Quy Nhơn Gia Lai
GL_00057,Cá viên chiên 6 cò,Ẩm thực,quán thức ăn nhanh,13.7617827,109.2226259,"Đường Xuân Diệu, Lý Thường Kiệt, Quy Nhơn, Bình Định, 55109",Quy Nhơn,Gia Lai,"Cá viên chiên 6 cò là quán thức ăn nhanh tại Quy Nhơn, Gia Lai.",Cá viên chiên 6 cò Ẩm thực quán thức ăn nhanh Quy Nhơn Gia Lai
GL_00058,Trung Luong Cafe,Ẩm thực,quán cà phê,13.9607768,109.2477003,"Đường Tỉnh Lộ 639, Cát Hải, Phù Cát, Bình Định, 55320",Phù Cát,Gia Lai,"Trung Luong Cafe là quán cà phê tại Phù Cát, Gia Lai.",Trung Luong Cafe Ẩm thực quán cà phê Phù Cát Gia Lai
GL_00059,Huong Bien Hotel,Du lịch,khách sạn,14.565667,109.06537,"Tam Quan Bắc, Hoài Nhơn, Bình Định",Hoài Nhơn,Gia Lai,"Huong Bien Hotel là khách sạn tại Hoài Nhơn, Gia Lai.",Huong Bien Hotel Du lịch khách sạn Hoài Nhơn Gia Lai
GL_00060,buratino,Ẩm thực,nhà hàng,13.7643475,109.2141988,"Uốn Tóc Ngọc Phượng, 382 Đường Nguyễn Thái Học, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, 55113",Quy Nhơn,Gia Lai,"buratino là nhà hàng tại Quy Nhơn, Gia Lai.",buratino Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00061,Nha Hang Huong Viet,Ẩm thực,nhà hàng,13.7718048,109.2397331,"8 Hẻm 31 Nguyễn Huệ, Lê Lợi, Quy Nhơn, Bình Định, 55107",Quy Nhơn,Gia Lai,"Nha Hang Huong Viet là nhà hàng tại Quy Nhơn, Gia Lai.",Nha Hang Huong Viet Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00062,Thức Cafe,Ẩm thực,quán cà phê,13.7579395,109.215553,"Đường Lâm Văn Thạnh, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, 55113",Quy Nhơn,Gia Lai,"Thức Cafe là quán cà phê tại Quy Nhơn, Gia Lai.",Thức Cafe Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00063,Cafe Boy,Ẩm thực,quán cà phê,13.7764814,109.2223742,"Đường Nguyễn Tất Thành, Quy Nhơn, Bình Định, 55110",Quy Nhơn,Gia Lai,"Cafe Boy là quán cà phê tại Quy Nhơn, Gia Lai.",Cafe Boy Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00064,Út Lợi,Ẩm thực,nhà hàng,13.7858488,109.2183471,"Đường Hoa Lư, Đống Đa, Quy Nhơn, Bình Định, 55116",Quy Nhơn,Gia Lai,"Út Lợi là nhà hàng tại Quy Nhơn, Gia Lai.",Út Lợi Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00065,MOKA CẦU ĐÔI,Ẩm thực,quán cà phê,13.786665,109.2051053,"Cafe Thủy Chung, 1034 Đường Trần Hưng Đạo, Đống Đa, Quy Nhơn, Bình Định, 55116",Quy Nhơn,Gia Lai,"MOKA CẦU ĐÔI là quán cà phê tại Quy Nhơn, Gia Lai.",MOKA CẦU ĐÔI Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00066,Ngói đỏ,Ẩm thực,quán cà phê,13.7856464,109.2034001,"4 Đường Điện Biên Phủ, Đống Đa, Quy Nhơn, Bình Định, 55116",Quy Nhơn,Gia Lai,"Ngói đỏ là quán cà phê tại Quy Nhơn, Gia Lai.",Ngói đỏ Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00067,Cầu Đôi,Ẩm thực,quán cà phê,13.7868026,109.2051042,"Cafe Thủy Chung, 1034 Đường Trần Hưng Đạo, Đống Đa, Quy Nhơn, Bình Định, 55116",Quy Nhơn,Gia Lai,"Cầu Đôi là quán cà phê tại Quy Nhơn, Gia Lai.",Cầu Đôi Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00068,Trúc quyên,Ẩm thực,quán cà phê,13.7846017,109.216575,"26 Hẻm 718 Trần Hưng Đạo, Đống Đa, Quy Nhơn, Bình Định, 55116",Quy Nhơn,Gia Lai,"Trúc quyên là quán cà phê tại Quy Nhơn, Gia Lai.",Trúc quyên Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00069,TRINH,Ẩm thực,quán cà phê,13.7710832,109.2229423,"Cafe Thảo My, 68 Đường Phạm Hùng, Lý Thường Kiệt, Quy Nhơn, Bình Định, 55109",Quy Nhơn,Gia Lai,"TRINH là quán cà phê tại Quy Nhơn, Gia Lai.",TRINH Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00070,FULL,Ẩm thực,quán cà phê,13.7748397,109.2225118,"1 Đường Nguyễn Tất Thành, Lý Thường Kiệt, Quy Nhơn, Bình Định, 55109",Quy Nhơn,Gia Lai,"FULL là quán cà phê tại Quy Nhơn, Gia Lai.",FULL Ẩm thực quán cà phê Quy Nhơn Gia Lai
GL_00071,Nhà Nghỉ Hoàng Hôn,Du lịch,nhà khách/homestay,14.0060081,109.0542359,"Đường Lê Hoàn, Ngô Mây, Phù Cát, Bình Định, 55306",Phù Cát,Gia Lai,"Nhà Nghỉ Hoàng Hôn là nhà khách/homestay tại Phù Cát, Gia Lai.",Nhà Nghỉ Hoàng Hôn Du lịch nhà khách/homestay Phù Cát Gia Lai
GL_00072,Surf Bar,Ẩm thực,quán bar,13.7700938,109.2355247,"Đường Xuân Diệu, Lê Lợi, Quy Nhơn, Bình Định, 55107",Quy Nhơn,Gia Lai,"Surf Bar là quán bar tại Quy Nhơn, Gia Lai.",Surf Bar Ẩm thực quán bar Quy Nhơn Gia Lai
GL_00073,Smile Bar (Panorama Bar),Ẩm thực,quán bar,13.7564747,109.2185281,"489 Đường An Dương Vương, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, 55113",Quy Nhơn,Gia Lai,"Smile Bar (Panorama Bar) là quán bar tại Quy Nhơn, Gia Lai.",Smile Bar (Panorama Bar) Ẩm thực quán bar Quy Nhơn Gia Lai
GL_00074,Com chay,Ẩm thực,nhà hàng,13.7722059,109.2310514,"Quang Trần Computer, 100 Đường Hai Bà Trưng, Lê Lợi, Quy Nhơn, Bình Định, 55107",Quy Nhơn,Gia Lai,"Com chay là nhà hàng tại Quy Nhơn, Gia Lai.",Com chay Ẩm thực nhà hàng Quy Nhơn Gia Lai
GL_00075,Nha Nghi,Du lịch,nhà khách/homestay,13.9460346,109.2355979,"Cát Tiến, Phù Cát, Bình Định",Phù Cát,Gia Lai,"Nha Nghi là nhà khách/homestay tại Phù Cát, Gia Lai.",Nha Nghi Du lịch nhà khách/homestay Phù Cát Gia Lai
GL_00076,Quý Nữ,Ẩm thực,quán thức ăn nhanh,13.767397,109.22899,"Tạp Hóa Hạnh, 19 Đường Ngọc Hân Công Chúa, Trần Phú, Quy Nhơn, Bình Định, 55106",Quy Nhơn,Gia Lai,"Quý Nữ là quán thức ăn nhanh tại Quy Nhơn, Gia Lai.",Quý Nữ Ẩm thực quán thức ăn nhanh Quy Nhơn Gia Lai
GL_00077,Nha Nghi $150,Du lịch,nhà khách/homestay,14.1798292,109.0503022,"Đường Chợ Phú Mỹ, Phù Mỹ, Bình Định, 55356",Phù Mỹ,Gia Lai,"Nha Nghi $150 là nhà khách/homestay tại Phù Mỹ, Gia Lai.",Nha Nghi $150 Du lịch nhà khách/homestay Phù Mỹ Gia Lai
GL_00078,Nha Nghi,Du lịch,nhà khách/homestay,14.5579328,109.0556085,"Đường Tỉnh Lộ 639, Tam Quan Bắc, Hoài Nhơn, Bình Định, 55418",Hoài Nhơn,Gia Lai,"Nha Nghi là nhà khách/homestay tại Hoài Nhơn, Gia Lai.",Nha Nghi Du lịch nhà khách/homestay Hoài Nhơn Gia Lai
